#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.18046814123274021  
            1              0.36068151728422276     0.008588363088764381    0.013554822065147116    0.01007027195106052  
            2               0.3608741925227409     0.01821688467073023     0.02875130309943382     0.01855146269010295  
            3              0.36220452239383893     0.018654400361535286    0.029441824363879533    0.007771779531843825 
            4              0.36338026497093723     0.017076785833460187    0.026951910512493262    0.007334548770306321 
            5               0.3641104588894054     0.01228624200933504     0.019391101955591874    0.011945984546845438 
            6              0.36436978252063007     0.017099355559477197    0.026987531808083328    0.023276954274793888 
            7              0.36562962636024965     0.021691324767493914    0.03423493447375895     0.010213902445090626 
            8               0.3666836722043933     0.01836342302281967     0.02898258131482399     0.013254826605238093 
            9               0.3674357734392816     0.015471353520717315    0.024418092471505188    0.017358104113389963 
            10              0.3679242544057078     0.018242776131653374    0.028792167015198985    0.023166336111401273 
            11             0.36931350791936973     0.022494811364591805    0.03550305946368173     0.017222629892300556 
            12              0.370727678124054      0.019753427672968463    0.031176394676900265    0.01793550497788479  
            13              0.3715768476629635     0.018971683249001354    0.029942584874289833    0.02110962306252223  
            14              0.3724002379854177     0.020543789583586776     0.0324238052666454     0.020902183750681362 
            15             0.37380206465044247     0.018390759511867968    0.029025725886275597    0.01963447896604492  
            16              0.3749976461660689     0.017841900851214954    0.028159474493877033    0.020963599082665853 
            17             0.37560323172138665     0.01880041412732584     0.02967227463640495     0.030205591988086415 
            18              0.3767105146083216     0.02561193535538266     0.04042274679099641     0.02386185358852747  
            19             0.37799946363525677     0.021761882039515613    0.034346293443771235    0.022068673218456167 
            20              0.3789716697913201     0.020896572047943922    0.03298059396812928     0.025490438720471267 
