#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0             0.16051998837112746  
            1               0.3606301099189846     0.008389081484661564    0.013250593965806572    0.018648986804243227 
            2               0.3608155895106404     0.018031556312929038    0.028480928658405784     0.0327364227117143  
            3               0.3621745497210265     0.018514530205071773    0.029243788210142136    0.015301771552754317 
            4               0.3633551609273395     0.017023545909494744    0.026888771448628064    0.014544112689575915 
            5               0.3640600360696373     0.01219928783021608     0.019268832947415337    0.02426460547771822  
            6              0.36422700089768245     0.01681493657803622     0.026559272020867195    0.04372815708894961  
            7              0.36552283350862336     0.021570244196916014    0.034070302943083185    0.021493238673601735 
            8               0.3665856296210519     0.01824112623369469     0.028811945341530056    0.022552553947194885 
            9              0.36731107035090726     0.015307805369782162    0.024178751134250057    0.03440418809185894  
            10             0.36784775345135995     0.018034891294430054    0.028486196277493075    0.04174095140220266  
            11              0.3692499339267934     0.022342464387793866    0.035290028394579724    0.034220543857460754 
            12              0.3706437188033523     0.01965276820334193     0.031041640523188155     0.0351895760004087  
            13             0.37157520182457326     0.018873877506896085    0.029811378976531525    0.037193370670511934 
            14             0.37234054538141675     0.020450584081549598    0.03230179448413513     0.038867104798168586 
            15              0.3738073007328177     0.018282406881922526    0.028877148321059157    0.038349820443243345 
            16             0.37505498423188843     0.017768435254496773    0.028065327699526812    0.03835464513221465  
            17             0.37559326201539417     0.018621449794969616    0.029412668209140506    0.05626307585829457  
            18             0.37667815592326237     0.025548398485113942    0.04035381649610115     0.04422444021490583  
            19             0.37798921980544303     0.02168270724086195     0.034247938854024204    0.04465359105630612  
            20              0.3789660867606611     0.020854105113591884    0.032939157866769056    0.04684735973296611  
