#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.17036725037400824  
            1               0.360796686352402      0.007919251592918411    0.012478676673198706    0.002720310756542323 
            2               0.3614322133932096     0.022813484475907277    0.03594810610872051     0.00629185622607874  
            3              0.36260392656543444     0.023006710587074153    0.036252580103236245    0.00192127239336699  
            4              0.36365304792988784     0.02034654222081701     0.03206084802485674    0.0011688832863396702 
            5              0.36442528908343413     0.01434473405851141     0.022603562493109134    0.00235976478692996  
            6               0.3650658239566684     0.02073418635091871     0.03267167414990726     0.006439729080027373 
            7              0.36623925666487833     0.026323612424280808    0.041479152980432504   0.0035203261148790102 
            8              0.36728132973974276     0.022624411093920917    0.03565017573314994     0.002245520381749531 
            9               0.3679437654394336     0.01875580351289278     0.02955425838380038     0.004168403004086111 
            10             0.36872332007718667     0.022282064334039477    0.03511072645861271     0.007447667115542517 
            11             0.36994808483718966     0.027582620939857697    0.04346302229060025     0.005206391986645028 
            12              0.3710467048364567     0.023496612738598675    0.03702453822057219    0.0059651924341896055 
            13             0.37200481846217054     0.022757187114146683    0.03585939613824896     0.007621482061964265 
            14             0.37297234425659964     0.024865408547240276    0.039181403692928454    0.008204469298905644 
            15             0.37428880447304347     0.022204010244399216    0.034987733555026636    0.00781302394921454  
            16             0.37524902728778936     0.021221986295987705    0.03344031973772559     0.009016408464479169 
            17              0.3760444186372002     0.023408089522344907    0.036885048701803744    0.012337864966188437 
            18              0.377188664598004      0.03171850132406188     0.04998009192375347     0.00996890604496194  
            19              0.3783100537344992     0.02705850126926748     0.042637146280649095    0.010607996845982536 
            20             0.37927366022394043     0.025565251409946567     0.0402841736584094     0.012040476193107372 
