#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.17036725037400824  
            1              0.36136587868973186     0.06351196979660298     0.09955659158665674     0.04648963223454743  
            2              0.36216424588894025     0.06918223902306044     0.10844487956406736     0.056154052467073605 
            3               0.3635266128544742     0.07010763750871989     0.10989546469607875      0.0468431655106827  
            4               0.364390473160944      0.06794066019917644     0.10649867389153173     0.04880228480192952  
            5               0.3646273641339407     0.06519871637446792     0.10220060878058845     0.055160962233608786 
            6               0.3650261288438184     0.06571161693894126     0.10300459316629348     0.058657345257130025 
            7              0.36670473877981363     0.06983081486435165     0.10946153831912073     0.050294430579351755 
            8              0.36741920941935535      0.0673492233792435     0.10557158197295413     0.044069664736990456 
            9              0.36835813055254385     0.06665674613244141     0.10448610667335768     0.05935083477449481  
            10             0.36901283768883125     0.06730638671194276     0.10550443443202523     0.051551751685559866 
            11              0.3708980192332303     0.06949524341472761     0.10893552172940775     0.05229196721795653  
            12              0.371981023180397      0.06898735407504625      0.108139392563145      0.05735317950730438  
            13              0.3723801930283557     0.06920044933763854     0.10847342468488352     0.04343205932517515  
            14              0.3732114045474954     0.07048764471110429     0.11049113543293243     0.04749664231042386  
            15             0.37391411539268893     0.06768832937463576     0.10610313905102887     0.055258547851331614 
            16              0.3753085459519892     0.06933319449370763      0.1086815060171143     0.05186028815094427  
            17              0.3774486628306526     0.06885297040783064      0.1079287428239581     0.06600581253537369  
            18              0.377724675860508      0.07306766699387865     0.11453538450146596     0.058688308864906016 
            19              0.3786530993767085     0.07093748166563123     0.11119626604226239      0.0491957470586134  
            20              0.379923879695785      0.07014379043382118      0.1099521353049498      0.0680971253782056  
