#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.15143755588800728  
            1              0.36078764789477563     0.007919539383057795    0.012479130155457348    0.004798021640451998 
            2               0.3614146865579427     0.02275213860518434     0.03585144100381692     0.010707834878751274 
            3               0.3626138886155621     0.022996444494268544    0.03623640341642246     0.004441261087758123 
            4              0.36363570544617996     0.02035101680737245      0.0320678988071455    0.0033499625201189515 
            5              0.36441782809304984     0.014343411932478211    0.022601479167040257    0.006105342131721676 
            6              0.36503521684514734     0.020705320253158833    0.032626188702635374    0.013005843788737209 
            7               0.3662347877438643     0.026322960816364555    0.04147812621617212     0.008601325929721147 
            8              0.36722922989873474     0.022642521755613085    0.03567871341615478     0.007125130252821692 
            9               0.3679298816052698      0.0187505365521662     0.02954595902631865     0.01079252452791841  
            10              0.3686964995363468     0.02227156258494752     0.03509417843890605     0.016181963218772764 
            11              0.369936940352666      0.02758477628868061     0.043466418558639405    0.01315226072042963  
            12              0.3710388559331151     0.023490074397599453    0.03701423549911535      0.0148219928853589  
            13             0.37198559121863184     0.022758692189886697    0.03586176774537723     0.01776083025547471  
            14             0.37295492851172385     0.02487410355973128     0.039195104766605884    0.019180173606942512 
            15              0.3742659571677034     0.02222097044246377     0.03501445840717683     0.018944490075741092 
            16             0.37524776752557804     0.021221447152718766    0.03343947018843995     0.02117790325096402  
            17              0.3760310208084106     0.02339081162512755     0.036857823238584345    0.026532890791387168 
            18              0.377177284704121      0.031727193288485174    0.04999378819447054     0.023545165680701564 
            19              0.3783045003582062     0.02708394107240624     0.04267723278052521     0.024966372340728307 
            20              0.3792645559101221     0.025576196464140836     0.0403014202114275     0.027635153738401846 
