#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0             0.16051998837112746  
            1              0.36061058570767446     0.008317529257370481    0.013137576883672283    0.026032215653578755 
            2               0.3607579741703188     0.017948831025907212    0.028350263675471096    0.04794089226249413  
            3               0.3621860745141558     0.018487902105989207    0.029201729001435025    0.021744775963997428 
            4               0.3633682928065501     0.016992007724758656    0.026838956736359436    0.022747389758370654 
            5              0.36404613976047645     0.01213847007306286     0.019172771011740763    0.03728982273860745  
            6               0.3641618459025979     0.01664942128326384     0.026297839828300043    0.06152605813394978  
            7               0.3655110305713574     0.02154591037257667     0.034031867552206906    0.031630577528797124 
            8               0.3665589015789039     0.018211445480817764    0.028765064451686435    0.033739719492491646 
            9               0.3672525063282805     0.015251781597800655    0.024090261320875713    0.05358454784090476  
            10              0.367761867077112      0.017882362163238293    0.028245275791850565    0.06634641459293769  
            11              0.3691871386103246     0.02229321409503502     0.03521223732374107     0.05076887758702623  
            12             0.37059551694023884     0.01957904200576962     0.030925189644690942    0.051111389567370394 
            13             0.37147048209243416     0.018765871884114407    0.029640783583445792    0.05641337938565136  
            14               0.3722672454128       0.02037254437521642     0.03217853039810587     0.056740547696648894 
            15              0.3737680428370467     0.01817763153751728     0.028711655167979185    0.05534881764911002  
            16              0.3750332729499826     0.017684644935041058    0.02793298049281498     0.05133112364332478  
            17              0.3755170557947296     0.018423975923030345    0.02910075729246778     0.08022065738574319  
            18              0.3765917949046852     0.025482188243055065    0.04024923710495994     0.061291955579356475 
            19              0.3779555028317271     0.021557941318772006    0.03405087048874416     0.06361641327510889  
            20             0.37889036287297956     0.020767609909999128    0.03280253828274273     0.06508023907923287  
