#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0             0.20064998546390933  
            1              0.36063122999930086     0.00838572383879491     0.013245290548246335    0.017802579427528765 
            2               0.3608187785196912     0.018025303771966622    0.028471052740321186     0.0307819250509658  
            3               0.3621750100767417     0.01851517821197987     0.029244811740124763    0.013989040542267043 
            4              0.36335309178620523     0.01701942397567767     0.02688226083462773     0.01543879141544894  
            5               0.3640645631528986     0.012192830964095151    0.019258634296774452    0.022984197869490762 
            6              0.36423440191497347     0.01679375158648537     0.026525810226304514    0.039814600668903515 
            7               0.365525050929607      0.021570684989111584    0.03407099917644526     0.017397248536119347 
            8               0.3665868989764676     0.018245983588890666    0.02881961755708396      0.0206468678120898  
            9               0.3673202856966891     0.01531473368995055     0.024189694448793406    0.03064901879698308  
            10             0.36785794759438106     0.018007314696644204    0.028442638910588635    0.034468399119000084 
            11              0.3692633253811964     0.022356983771661437    0.035312961830214436    0.025603219307050458 
            12             0.37064093644918245     0.019656752469414424    0.031047933690333433    0.029745434554772403 
            13             0.37158365892481826     0.01885650278020313     0.029783935513370968    0.027317026098941887 
            14             0.37237649955026975     0.020442556470877588    0.03228911483503113     0.027422593801067898 
            15             0.37380616860775645     0.018275446598235393    0.028866154519986458    0.026748374311176493 
            16              0.3750575932106029     0.01777032165530595     0.028068307278545666    0.024199894752928806 
            17              0.375650762048099      0.018593042105520877     0.0293677981290155     0.03525681434572141  
            18              0.3766803251205755     0.02554673109192171     0.04035118284065126     0.02781800389486428  
            19              0.377997676654125      0.021655283736730764     0.0342046232992729     0.03014558374545362  
            20             0.37896500298548685     0.020813679364521113    0.03287530520451041     0.029170702306437424 
