#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.22715633383201092  
            1               0.3607770802550703     0.007924189704775077    0.012486457850562805    0.005073933478924094 
            2              0.36139300428955895     0.02266943043103705     0.03572111447594937     0.010650914691665412 
            3               0.3626246968587398     0.02299374958176363     0.036232156936636235    0.005009039052297553 
            4              0.36367108983606694     0.02034773550176627     0.03206272832465166     0.007862730841696924 
            5               0.3644167155378833     0.014312610802696645    0.022552944613591152    0.007638896553848847 
            6               0.3649438985537613     0.02050310502853936     0.03230755020797243     0.010295879694001354 
            7               0.3662245432374471     0.026349243396151925     0.0415195407124103     0.007792656538864092 
            8               0.3672240591890011     0.02259697570253742     0.035606944706270655    0.01413702764566334  
            9              0.36792508678790753     0.018780714793212035    0.029593512069451357    0.012044122943659533 
            10              0.3686805921199786     0.02216821029235541      0.034931322160436      0.010345465334740064 
            11              0.3699200165406148     0.027540917018371573     0.0433973077788028     0.013051431989882189 
            12              0.3710443912479612     0.023592208427531458    0.03717517211312468     0.014192881621677728 
            13              0.3719788777987339     0.022574458149221228    0.03557146291054698     0.013279452289542141 
            14             0.37295960825705576     0.024815510327684497    0.03910277710289037     0.013738986779958702 
            15              0.374215288277273      0.022078311964113268    0.034789665823541996    0.015281193295247998 
            16              0.3752700238789989     0.021284800944921536    0.03353929925431106     0.015020350382110016 
            17              0.3760635657374324     0.023213244790541782    0.03657802418299422     0.012964136465125304 
            18             0.37721068006775554     0.03165900855930922     0.04988634683092084     0.01709111255308086  
            19              0.3783424821863108     0.027001179144873995    0.042546821551331646    0.01831104093618353  
            20              0.3792949309792536     0.02538774196461281     0.04000446503332423     0.016688074295971578 
