#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.3600000000000002                                                           0.0                                                                   0.0                                                           0.20822663934601007                                                           0.0                                 
                                   1                                                             0.3608232861736642                                                   0.007922284483729988                                                  0.012483455718715663                                                  0.006469841539628036                                                 4.860516156336533e-05                        
                                   2                                                             0.3614846564759585                                                   0.02273187572568859                                                   0.03581951198644342                                                   0.013802556194098278                                                 0.00011128850718362696                       
                                   3                                                             0.362698732379522                                                    0.023038013996706803                                                  0.03630190611883144                                                   0.005885612903317158                                                 5.5135056994420976e-05                       
                                   4                                                            0.36376664488232113                                                   0.020366188629822233                                                  0.032091805645395634                                                  0.008464067957359761                                                 5.5254010008175945e-05                       
                                   5                                                             0.364562003999373                                                    0.014406565938373769                                                  0.02270099342175754                                                   0.01096488273563504                                                  6.846744732698679e-05                        
                                   6                                                             0.3651482216954028                                                   0.020662791616065993                                                  0.03255917465397099                                                   0.019373894933021045                                                 0.00017500570117573195                       
                                   7                                                             0.3664129334036339                                                   0.02650152472504349                                                   0.04175949640068546                                                   0.015392484255106748                                                 0.00011799914934530321                       
                                   8                                                             0.3674654154002768                                                   0.02302595425301791                                                   0.036282903105669194                                                  0.021662261518465127                                                 0.00018838922998887768                       
                                   9                                                            0.36818747549608566                                                   0.01929123873900827                                                   0.03039796476031089                                                   0.021180171957868955                                                 0.00015674730252162325                       
                                   10                                                            0.3690115743658944                                                   0.02264824028191827                                                   0.03568772432330583                                                   0.02461481906026887                                                  0.00025206610802128106                       
                                   11                                                           0.37024678368111774                                                   0.02795898566122779                                                   0.044056075007018004                                                  0.02461796607451852                                                  0.0002956543067917769                        
                                   12                                                            0.3713440510779988                                                   0.024048406539079987                                                  0.03789402144707292                                                   0.026075212035649328                                                 0.0003281571774720462                        
                                   13                                                            0.372304843023704                                                    0.023133174087149485                                                  0.03645185362168492                                                   0.02756674425571549                                                  0.00038209620679173864                       
                                   14                                                            0.3733349043744476                                                   0.025322012744300897                                                  0.03990089291181375                                                   0.02925543551281382                                                  0.0004565326625164473                        
                                   15                                                           0.37458108790650085                                                   0.02262207748418619                                                   0.035646498572370365                                                  0.030845455670498154                                                  0.000505508402221409                        
                                   16                                                           0.37564507686969983                                                   0.02182441717183734                                                   0.034389593798471674                                                  0.033025619156606484                                                 0.0005563666162440606                        
                                   17                                                           0.37649853927926125                                                   0.02389849742678392                                                   0.037657803753928576                                                  0.037122383188631446                                                  0.000627528146787165                        
                                   18                                                           0.37768114174119816                                                   0.03233262935360809                                                   0.05094779765032852                                                   0.03947701108892259                                                  0.0007141424911961058                        
                                   19                                                            0.3789316397888312                                                   0.027853881991223687                                                  0.04389045901417336                                                   0.04226528517232091                                                  0.0007518432201297935                        
                                   20                                                            0.3797817774812187                                                   0.026519742025446824                                                  0.041788202118507964                                                  0.04472957963816706                                                  0.0007718747881208898                        
