#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.18046814123274021  
            1               0.3613445688535908     0.06385966990218317     0.10023733312706369     0.14301598589270034  
            2               0.3612113848268004     0.06654558177534464     0.10445327479404086     0.14809334040542674  
            3               0.362257359716007      0.06750633879227559     0.10596132707974457     0.17621284132322249  
            4               0.3636299915631861     0.06715556795387727     0.10541073962081081     0.14440309467398296  
            5              0.36318958318678374     0.06613464536024928     0.10380824843551052     0.14947347238837289  
            6              0.36459077938752854     0.06534846705372035     0.10257422362878166     0.15208241756601582  
            7              0.36606830870590457     0.06719131468519367     0.10546684947888953     0.14272195140372418  
            8               0.3666350480666494     0.06685535564202298      0.1049395113548602     0.15824049844373358  
            9              0.36739524000477847     0.06586885509609001     0.10339105073794536      0.1723856708034068  
            10              0.3679479139186941      0.0661752625441093      0.1038720031995971     0.13247614711276332  
            11             0.36866479107121536     0.06766268439690976     0.10620673496360417     0.15038960715654318  
            12              0.3706683431679285     0.06790334350949627     0.10658448554821176      0.1494534612218192  
            13             0.37091556864082287     0.06796572615917251     0.10668240447648879      0.1486531782688531  
            14              0.3718256442392327     0.06643447680640888     0.10427887887560995     0.14138290591068817  
            15              0.3732534226385319     0.06639859013885971      0.1042225493666185     0.13949326498235928  
            16              0.3742237150101541     0.06902373055224512      0.1083431011096026      0.2924064161099618  
            17             0.37525325082425665     0.06603967478806241      0.1036591778735088     0.16405921750999025  
            18              0.3759120706647139     0.06923076054229985     0.10866806574083536      0.1661946476273352  
            19             0.37722890575848567     0.06641152559740615     0.10424285350958475     0.21907015066897378  
            20              0.3783745710073236     0.06858649955567346     0.10765680146032533     0.20149155741404268  
