#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.2005201569252669  
            1              0.36134509149578187      0.0638571813596082     0.10023342698612263     0.14324817299320533  
            2               0.3612112874057213     0.06654421967453243     0.10445113677245267     0.14822259617442043  
            3              0.36225783215182406     0.06750382652105529     0.10595738369313451     0.17678683564359635  
            4              0.36362835628879175     0.06715444186952303     0.10540897206246423     0.14475813711282448  
            5               0.3631776367537676      0.0661341278588223     0.10380743613937732     0.14961968311912552  
            6              0.36454777886938844     0.06531859635992092     0.10252733709319986     0.15120651598086993  
            7              0.36610384605996643     0.06720496934976161     0.10548828252361293     0.14331629718616645  
            8               0.366687753064501      0.06684634314083715     0.10492536488205419     0.15650614188228826  
            9               0.3673886544470141     0.06587032911401507      0.1033933644302337     0.17283095515474214  
            10             0.36794120413572035      0.0661802952665972     0.10387990281262874     0.13203311260193282  
            11              0.3685508624324539      0.0677836234733596     0.10639656698924338     0.15376797918040602  
            12             0.37068741499733504     0.06789208161328099      0.106566808312418      0.15089443256428656  
            13              0.370879781441594      0.06799613995371892     0.10673014349017733     0.15751381778962747  
            14              0.3718173683100759     0.06643367155355535     0.10427761491043985     0.14150136481287776  
            15             0.37323345161018523     0.06640410987277401     0.10423121341715286     0.13898633291712495  
            16              0.3742355686844908     0.06902942159331953     0.10835203405242691     0.27906339899154575  
            17              0.3752273043420156     0.06603473836811179      0.1036514294217582     0.16119149535590768  
            18              0.3757940607145462     0.06933389579986446     0.10882995200152987      0.2041136842106938  
            19              0.3768028930198526     0.06849043898924274     0.10750601998882009      0.1710067604062932  
            20             0.37680289301985265     0.07642139066898947     0.11995483857424531     0.17146738131496092  
