#                              k_frame                                                               mesh_V                                                              im_ener                                                               im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.1_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.1_ener
                                  0                                                            0.3600000000000002                                                          0.0                                                                  0.0                                                          0.15143755588800728                                                          0.0                                 
                                  1                                                            0.3608489723758721                                                  0.007915317748570443                                                 0.012472477959706022                                                 0.005579400767632453                                                4.3334034635849685e-05                       
                                  2                                                           0.36153227039703567                                                  0.02284866082811535                                                  0.036003534872486476                                                 0.012600306225040554                                                 9.43776486739308e-05                        
                                  3                                                           0.36269585198757653                                                  0.023048426555404386                                                 0.03631831359772048                                                  0.005899696980298622                                                6.598578218869919e-05                        
                                  4                                                            0.3637501548431852                                                  0.02037455138296313                                                  0.03210498316492745                                                 0.0056183414618657295                                                5.0884224078731904e-05                       
                                  5                                                           0.36460017790357896                                                  0.01446340797459422                                                  0.02279056165723014                                                  0.009507592539013487                                                7.760898095787445e-05                        
                                  6                                                           0.36520361158809794                                                  0.020846311601247117                                                  0.032848354323448                                                   0.02082628859085112                                                 0.00020834435058607833                       
                                  7                                                           0.36646176484791987                                                  0.02650777447980866                                                  0.04176934438544592                                                  0.014725531797822133                                                0.00014025539052314308                       
                                  8                                                            0.3675134398001543                                                  0.02314786434289985                                                  0.036475001636317936                                                 0.015524265863230078                                                0.00018994577910709051                       
                                  9                                                           0.36825929554444814                                                  0.019403931526745972                                                 0.030575539224902682                                                 0.018990929565897378                                                0.00017116810042022118                       
                                  10                                                           0.3691023181878134                                                  0.022883573743430252                                                 0.03605854852836312                                                  0.025842683157963144                                                0.0002604516927175302                        
                                  11                                                           0.3703293542149664                                                  0.028080595728734774                                                 0.04424770078059269                                                  0.022607091401538708                                                0.00028786309126905613                       
                                  12                                                           0.3714148365980905                                                  0.02404852892832888                                                   0.0378942143006333                                                  0.024025524840660797                                                0.0002980173867434768                        
                                  13                                                          0.37239502473419384                                                  0.023440220829404654                                                 0.03693567926798558                                                  0.02740538202307073                                                 0.0003482490196823275                        
                                  14                                                           0.3734097466056969                                                  0.02547169731101712                                                  0.04013675677964311                                                  0.030565667468498137                                                0.0004119952077405119                        
                                  15                                                          0.37465987374317455                                                  0.022862890696592246                                                 0.03602595743675809                                                  0.02983066079646335                                                 0.0004517286863926845                        
                                  16                                                           0.3757118360199024                                                  0.02199227886798814                                                  0.034654100085145745                                                 0.032358572510750055                                                0.0004743926862870237                        
                                  17                                                           0.3765936968579033                                                  0.02435354115405812                                                  0.03837483407910472                                                  0.037815533462258584                                                0.0005306872953696045                        
                                  18                                                           0.3777795747822285                                                  0.03261580563700673                                                  0.05139400967435483                                                  0.03717985046549095                                                 0.0005753443123074094                        
                                  19                                                           0.3789312107683927                                                  0.028053204804604773                                                 0.04420453982251629                                                  0.03832264045305303                                                  0.000548743549442005                        
                                  20                                                           0.3798916536200731                                                  0.026964041069605687                                                 0.042488301623267666                                                 0.04136974971792838                                                 0.0005828636846000309                        
