#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0             0.22071498401030026  
            1              0.36065054961303533     0.008456761161319144    0.013357494335860951    0.01232204208982213  
            2               0.360856200024887      0.018109340296958855    0.02860378882984486     0.01778252959685352  
            3              0.36216079262947715     0.018542778911471193    0.02928840717578723     0.009344583770384624 
            4              0.36334490875698344     0.017049229402026824    0.02692933864681164     0.010662183944123518 
            5               0.3640956500800762     0.012250057074125065    0.019349023208794842    0.013374132397061861 
            6              0.36433095878354527     0.016960866121093866    0.02678976842577255     0.021798342429530885 
            7               0.3655623375176205     0.021593660504546294    0.03410728911196885     0.008230172201491819 
            8               0.3666016027476645     0.018281238681878028    0.02887530314355209     0.014176246752243587 
            9              0.36737267349294406     0.01537659285670109      0.0242874012958628     0.01838731527950147  
            10              0.3679268194552296     0.01809053327538802     0.028574083050136208    0.01775109806171406  
            11             0.36931178296176626     0.022409661694406547    0.035396166858861954    0.011836635685414707 
            12              0.3707009602514757     0.019729052034205552    0.031162131195591115    0.01610336850031706  
            13             0.37163947355336385     0.01891480386762667     0.02987602235727954     0.014130928967176758 
            14              0.3724301393594948     0.020491790004566857    0.03236687943483996     0.014156059618001206 
            15              0.3738290341954546     0.01834097858888533     0.028969662609812624    0.01304487685190734  
            16              0.3750662693222795     0.01784454275978002     0.028185539864839862    0.01251000493508422  
            17             0.37570040509288793     0.018662141644687786    0.029476941178632927    0.016178310119348175 
            18              0.3767214593457017     0.02559182247401646     0.04042240489238447     0.013341007952748353 
            19             0.37803774079693575     0.021730956164865287    0.03432414825816746     0.016450690706374695 
            20             0.37903652349359856     0.020842673795328403    0.032921102045392156    0.013786291919505414 
