#                               k_frame                                                                 mesh_V                                                                im_ener                                                                 im_err                                     reg_discrete-equilibrated_ciarletgeymonatneohookean_0.025_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.025_ener
                                   0                                                              0.3600000000000002                                                            0.0                                                                    0.0                                                            0.18929694486000911                                                            0.0                                  
                                   1                                                              0.3607907686794439                                                    0.007930420935204649                                                   0.012496276645797996                                                   0.010009177101479085                                                  6.788220205022541e-05                         
                                   2                                                              0.3614231410422685                                                    0.022656258240166816                                                   0.03570035853594434                                                    0.020739189517209006                                                  0.00015352115818492238                        
                                   3                                                              0.3626986838187098                                                    0.02301860109251436                                                    0.036271316441023764                                                   0.00932292759093646                                                    8.49397803348598e-05                         
                                   4                                                              0.3637349358818656                                                    0.020364237355968175                                                   0.032088730946323384                                                    0.0114059382705606                                                   8.859947103521319e-05                         
                                   5                                                             0.36451255807338107                                                    0.014366653536473557                                                   0.022638101877939326                                                    0.0166283113642925                                                   0.00011618009512816835                        
                                   6                                                              0.3650628139315919                                                    0.020598892392190135                                                   0.03245848612992811                                                    0.029558680040706883                                                  0.00021840851898270887                        
                                   7                                                              0.3663535575767549                                                     0.0264595419351666                                                    0.04169334246498009                                                    0.02367063410339552                                                   0.0001978822781132912                         
                                   8                                                             0.36740376876634623                                                    0.022944664605822552                                                   0.03615481180659538                                                    0.03151971690145757                                                   0.0002484829141999026                         
                                   9                                                              0.368088398478104                                                     0.019164820516550506                                                   0.030198762587587698                                                   0.03237436403747496                                                   0.0002544033308611613                         
                                   10                                                             0.3688969897353154                                                    0.022547293991151705                                                   0.03552865927668437                                                    0.03760536662036682                                                   0.00037476254272438263                        
                                   11                                                             0.3701414657381929                                                    0.02789238268312013                                                    0.043951126070931566                                                   0.03630377217226025                                                   0.00044278834713524454                        
                                   12                                                             0.3712463167212418                                                    0.023936322068054478                                                   0.037717405531086046                                                   0.03869584104239232                                                   0.0004824984601526347                         
                                   13                                                             0.3721755361165445                                                    0.02305857380594631                                                     0.0363343030200982                                                     0.0412914991035944                                                   0.0005577899322336936                         
                                   14                                                             0.3731906921799782                                                    0.025217217025849618                                                   0.03973576217036105                                                    0.04405186507440217                                                   0.0006708430217501735                         
                                   15                                                             0.3744688055968581                                                    0.022483065223242477                                                   0.03542745147712741                                                    0.045313565756308065                                                  0.0007189569908596491                         
                                   16                                                            0.37553905823381245                                                    0.021614747454637127                                                   0.034059208966217815                                                   0.04911013669773631                                                   0.0007889522546739425                         
                                   17                                                             0.3763433074856907                                                    0.023695018908306824                                                   0.037337174637373204                                                   0.056473274067174055                                                  0.0008889939920091226                         
                                   18                                                            0.37752811354044885                                                    0.03217157493542439                                                    0.05069401785968496                                                    0.058567627469084865                                                  0.0010491766609411902                         
                                   19                                                             0.3787922048200349                                                     0.0276868440768531                                                    0.04362725079289902                                                    0.061983808318380976                                                  0.0010665218996737168                         
                                   20                                                            0.37961658635154005                                                    0.026287365595931686                                                   0.04142203742524518                                                    0.06872012975915302                                                   0.0011761818301346057                         
