#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.18046814123274021  
            1               0.3606466367262688     0.008478394729908708    0.013381261455089192    0.020665468443626503 
            2               0.3608121674864759     0.018066021784831885    0.028513199568708403    0.04187434879291425  
            3              0.36219451736234487     0.018621513486273857    0.029389919741562093    0.01844535974014279  
            4              0.36339409202315237     0.01702742606587316     0.026874007091328585    0.01939931815163117  
            5               0.3640707131491181     0.012203276826769173    0.01926015985688694     0.031023591228835242 
            6              0.36424438642307433     0.016814432757349777    0.026537844499195235    0.05188789904902355  
            7                0.36558508594857      0.021661176751927674    0.03418735253266097     0.025793261732994194 
            8               0.3666322059137712     0.01830295918594061     0.028887152588557872    0.03349512865416148  
            9              0.36733769074871725     0.015380463234123341    0.024274642357729338    0.04736704421870433  
            10             0.36777900468552666     0.018024178658155407    0.028447159494379096     0.056708765498727   
            11             0.36920814322847595     0.022432602404071883    0.035404876447664574    0.040782536409400806 
            12              0.3706546597581552     0.019650345437872065    0.03101370228250938     0.04405459266314851  
            13             0.37147134584165686     0.018833941475091303    0.02972519010220212     0.047212582035810004 
            14              0.3722874199052655     0.02045497402210698     0.03228362964528052     0.04584451848091066  
            15              0.3737327195140262     0.018244212047941768    0.02879443328987653     0.04621865646332851  
            16             0.37497516304259965     0.01771809526051542     0.027964074889172612    0.041555628624826646 
            17             0.37550412992593457     0.018538267059773038    0.029258533761822348    0.05990326951843307  
            18             0.37661612619064766     0.02554449008103621     0.04031629941756187     0.049135962592782856 
            19             0.37793693386045596     0.02160859682700784     0.03410436680894145     0.05121408807795863  
            20             0.37887062094892865     0.020798529028771783    0.03282585485592911     0.05165264806006254  
