#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.22715633383201092  
            1               0.3607980829946596     0.00791809024768625     0.01247684669577116    0.0017917514017344973 
            2               0.3614339712014012     0.02276800806184879     0.03587644713177882     0.004202082691942502 
            3               0.3626041734981295     0.02301481248283259     0.036265346579515384   0.0020990302898748637 
            4               0.3636569266439058     0.020310605056980388    0.032004220420239406   0.0038847816067208857 
            5              0.36443346354835465     0.014356216345436313    0.022621655584902412    0.003485163807928961 
            6               0.3650594854364521     0.020576352827532656    0.032422969650066955    0.003163955303216161 
            7               0.3662318834587304      0.0263847470533911     0.041575485223606275   0.0039050315867485415 
            8              0.36727066677049064     0.02259769755825823     0.03560808216276373    0.0075748146911450405 
            9              0.36795675232991376     0.01887693538535389     0.029745130646605243    0.005869021616146277 
            10              0.3687481653231946     0.022204382990018617    0.034988320904981524    0.004085753175410988 
            11              0.3699430980157366     0.02758095966313836     0.04346040455143613    0.0066143202842196816 
            12              0.3710715567794056     0.023699215309470452     0.0373437870719824    0.0070474681461631305 
            13              0.3720304348041163     0.022573523274671197    0.03556998979189392     0.006411588079128833 
            14              0.3730070202847578     0.02490752046370067     0.039247761098477725    0.00681808481940525  
            15             0.37427414928847924     0.022089182090685895    0.034806794310155285    0.008067879749172622 
            16              0.3752794236838741     0.021408497790973233    0.03373421324703657    0.0077075179795055735 
            17             0.37611300277499715     0.023210820235652282    0.03657420371635195     0.006181877376854408 
            18              0.3772443956234633     0.031726971374757496    0.04999343851626869     0.008806157980509955 
            19             0.37836608645159975     0.027044140558436933    0.04261451754292697     0.009676794467607518 
            20              0.379323365027715      0.02538674659867356     0.04000289659600643     0.008786279940538114 
