#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.24062418831032034  
            1              0.36068272905143944     0.008581966221429585    0.013544726031991397    0.008845885278144993 
            2               0.3608791105424226     0.01819520100310379     0.02871708025005514     0.016108558405564483 
            3               0.3622049540853999     0.01865852623536052     0.029448336138589833   0.0072928628633869815 
            4               0.3633800215166421     0.017078277089497794    0.026954264128663703    0.011312209751914938 
            5               0.3641218787830234     0.012284361332072582    0.01938813372458078     0.012789535536498763 
            6              0.36437833865210756     0.017044418164312323    0.02690082534161398     0.01979532133530362  
            7               0.3656306360368479     0.021685855084212776    0.034226301794532156    0.008445396948496102 
            8               0.366683724011573      0.018376591003003432    0.02900336404449011     0.016499754665140375 
            9              0.36744879351427523     0.015508188615766192    0.02447622848112424      0.0173034573506233  
            10             0.36794311499634713     0.01817156589125049     0.02867977747974255     0.016941985094376097 
            11              0.3693115449855937     0.022498785623008007    0.03550933194717081     0.013915661508310695 
            12             0.37072898110638797     0.019778924229870428    0.031216635324449522    0.017921029841892696 
            13              0.3716020925514796     0.01895254219893066     0.029912374981535327    0.01575829073642405  
            14             0.37241942028953184     0.020547481181723466    0.032429631633714616    0.015430920699527053 
            15              0.3737959873722986     0.01836630618717111     0.02898713174886648     0.01745788876334179  
            16              0.3750230863320728     0.017878432543771944    0.02821713165010468     0.016494606882135172 
            17              0.3756403271992888     0.01865257114476336     0.029438937351813813    0.015005083307008426 
            18              0.3767242561868643     0.025640104654581615    0.04046720576814902     0.017463185793495085 
            19              0.3780237563334497     0.021745568635435128    0.034320546361666954    0.02251311415338398  
            20              0.379014372577953      0.02085271130480485      0.0329113695347011     0.019803230078159505 
