#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.18929694486000911  
            1               0.360804565871879      0.007925806546719389    0.012489005572101641   0.00023795210989323206
            2              0.36144682719368104     0.02291847311826796      0.0361135408479765    0.0005768237675216482 
            3               0.3625949228504539     0.023016472608653013    0.03626796250516275    0.00011311589368139507
            4               0.3637365854197031     0.020299320453227118    0.03198643882560638    0.00023199475969573792
            5               0.3644344653409051     0.014347189296045205    0.022607431307602604   9.889680927843532e-05 
            6              0.36509206376330455     0.020741335950518726    0.03268294005561875     0.00043424809939285  
            7               0.3662420933489305     0.026331353457910933    0.04149135083204175    0.00013974219127720934
            8               0.3673019577408379     0.02259427298844785     0.03560268593322018    0.00036312292132779353
            9               0.3679581408365588     0.018775555522807092    0.029585382403851335   0.00015540570774749048
            10              0.3687506133536802     0.022273401498105194    0.03509707608680314    0.00040873777512625897
            11             0.36995658234716694     0.027564516322105853    0.04343449413127025     0.000176677827597932 
            12              0.3710586466102504     0.023535602979903304    0.03708597667961616    0.00020946176960235424
            13              0.3720251257437841     0.022701489530063707     0.0357716312610892    0.00032515572629698196
            14              0.3729938133004309     0.024843753934267312    0.03914728166629471     0.000382791744608145 
            15             0.37426597722709276     0.02214378771333161     0.034892838540666146   0.0003740861037803619 
            16             0.37525348344553494      0.021216601235924      0.033431834286466434   0.00037616467733415053
            17             0.37606381346387785     0.023389894788906053    0.036856378543636076   0.0006908957165140835 
            18              0.3772023469673127     0.03167594086278065     0.04991302772846189    0.0004161328650789537 
            19             0.37832527485508705     0.027008187399586665    0.04255786473433659    0.0004388753099297335 
            20              0.3792886487909758     0.025495845286992003    0.04017480769657221    0.0005448030029012329 
