#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0             0.20064998546390933  
            1              0.36067727225026786     0.00863141889600211     0.013633367055598268   0.0019862045954906755 
            2              0.36085897814438506     0.018416094297923805    0.02908830822825635    0.0034747539589156506 
            3               0.3621392313306449     0.01860543790458562     0.02938737735238923    0.0008777404030227536 
            4               0.3633181074879447      0.0171168820757944     0.02703619636567327    0.0014419209408899373 
            5               0.3641168886021397     0.012342948762350538    0.019495746070615237   0.0012105835411733515 
            6               0.3643808556811117     0.017291620924819923    0.02731219720589911    0.0029266168546138406 
            7               0.3655904759277108     0.021637179313511435    0.03417602727699048    0.0011148862879793858 
            8              0.36667741248899144     0.018357083189418824    0.028995099902684437   0.0011514809773390926 
            9              0.36749228601696843     0.01546658646620823     0.02442954662861189     0.001230183766743942 
            10              0.3679903592430735     0.01835044918579792     0.02898462146252278     0.002970192376519765 
            11              0.3693599567938559     0.022496545752170832    0.03553340063989521     0.002153058322641438 
            12              0.3707594323424579     0.019797300898803872    0.03126993060069561    0.0016560722671079059 
            13              0.3716828485476034     0.019065958657706467     0.0301147720646219     0.002586311376822639 
            14              0.3724579156747363     0.02052997513276641      0.0324271930258129     0.002243428003485812 
            15             0.37385504846056755     0.01848016288898263     0.02918950487149244    0.0024231124448472917 
            16             0.37504658979490724     0.01793583829842956     0.02832974160083998    0.0030516575571692454 
            17              0.3756870711413204     0.019059877942008387     0.0301051675453567     0.004601253868172526 
            18             0.37675148738009245     0.025628376312219675    0.040480141853076544   0.0036890662910384147 
            19             0.37807348044948075     0.021817482947680693    0.03446081772172563    0.0037269423420310988 
            20              0.3790457704342695     0.020932651331401524    0.03306322199007603     0.002457135806323548 
