#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.359999999999997                                                            0.0                                                                   0.0                                                           0.22071498401030026                                                           0.0                                 
                                   1                                                            0.36066222949220034                                                   0.008345263156533538                                                  0.013181382708847566                                                  0.026980236218274077                                                 0.0008096257881109904                        
                                   2                                                             0.3609540154172263                                                   0.01801624886372759                                                   0.02845675046984111                                                   0.04550854323600007                                                  0.0004023484838735597                        
                                   3                                                            0.36232450444277015                                                    0.018569213567846                                                    0.029330160840820598                                                  0.020905071927752907                                                 0.00010649982212115652                       
                                   4                                                             0.3634604790924847                                                   0.01704158100352854                                                   0.026917257965133345                                                  0.024864447988497098                                                 0.00012393169202506193                       
                                   5                                                            0.36417232811196376                                                   0.012167839741887032                                                  0.01921916054284865                                                   0.03739999333280651                                                  0.00020375221864613968                       
                                   6                                                             0.364444751304248                                                    0.016757039783144266                                                  0.026467823758928446                                                  0.056792233211756006                                                 0.00047495835017284503                       
                                   7                                                            0.36575998030900764                                                   0.021656901500552602                                                  0.03420717856489703                                                   0.03414767706161519                                                  0.0004384143974757368                        
                                   8                                                             0.3667937780736869                                                   0.01835811767532235                                                   0.02899673387807209                                                   0.04383575441280416                                                  0.0005268102783738759                        
                                   9                                                            0.36755430377184145                                                   0.01544742132191496                                                    0.0243992751923658                                                   0.056335419831440026                                                 0.0005004640331765659                        
                                   10                                                            0.3680914081477371                                                   0.018071743942250498                                                  0.028544405209391808                                                  0.06832209085574242                                                  0.0005273930597808278                        
                                   11                                                            0.3698782308802953                                                   0.022731091846309087                                                  0.03590386730723826                                                   0.08791614260313087                                                   0.009149614428191089                        
                                   12                                                            0.3710833105323554                                                   0.01998325128906547                                                    0.0315636401234419                                                   0.09368319992382208                                                   0.00907444033763901                         
                                   13                                                           0.37212112557808336                                                   0.019451918321142108                                                  0.030724397182307992                                                  0.12855835060145218                                                   0.007415089738167576                        
                                   14                                                           0.37311054211412503                                                   0.021024282799752797                                                  0.03320795432863221                                                   0.13660678579652905                                                   0.00800499242713026                         
                                   15                                                            0.3744031676276401                                                   0.018741620730433325                                                  0.029602478771266066                                                   0.1441363622230601                                                   0.00844186254862152                         
                                   16                                                            0.375505279378537                                                    0.018350311493861283                                                  0.028984403977456257                                                  0.15270775277996793                                                   0.00936350918584113                         
                                   17                                                           0.37629463520336187                                                   0.019333450304074035                                                  0.03053727638785947                                                    0.1638864020717504                                                   0.010463914591963344                        
                                   18                                                           0.37746224750565893                                                    0.0261842044524242                                                   0.041358075034925564                                                   0.1698117758940375                                                   0.011906674273254054                        
                                   19                                                            0.378728760813958                                                    0.022452348513380363                                                   0.035463590891749                                                    0.18288277931589114                                                   0.012102824050022469                        
                                   20                                                           0.37959666508710055                                                   0.02189598751796312                                                   0.03458481606256598                                                   0.19556683729136703                                                   0.012927540169752503                        
