#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.1604161255402135  
            1               0.3606652569294037     0.008533226323870689    0.013467800937877871    0.014980521917590667 
            2              0.36084567857183053     0.01813999995277499     0.028629957662516317    0.028822081991211477 
            3              0.36219829496695777     0.018635666850301418    0.02941225768058889     0.013199109072544473 
            4              0.36338842222195145     0.017055174483838184    0.026917801801009326    0.012494780962750151 
            5               0.3640882433230828     0.012248677441634442    0.019331814635543433    0.021399317201088883 
            6               0.3643059968647479     0.016961947536598566    0.026770663787810622    0.038030358548166415 
            7              0.36560900623862747     0.02167826387278165     0.03421432075470602     0.018859245385808045 
            8              0.36666258279204167     0.01832973327484263     0.028929409536392097     0.023389789736851   
            9               0.3673905459050693     0.015422959448599083    0.024341713185977693    0.03243715515451648  
            10              0.3678561735644015     0.018146933760567176    0.028640901136829825    0.04064311187278151  
            11             0.36926785914416976     0.022461866289678185    0.03545106298615026     0.03069873803516831  
            12              0.3706964786370121      0.019708114536472      0.03110487796340374     0.03233467148646363  
            13              0.3715229415194867     0.01891291482153426      0.0298498319749152     0.037348836963280695 
            14             0.37234952534291477     0.020517958835423466    0.03238303717247605     0.03769159688015582  
            15             0.37377379772324854     0.018324975700061082    0.028921900762140358    0.03696246660951901  
            16             0.37499007572508014     0.017785777202015716    0.028070895789101772    0.037549390013820724 
            17             0.37555629246808836     0.018704338293197495    0.029520640288519265    0.05133410032092003  
            18              0.3766673742597899     0.02558806526878958      0.0403850731652886     0.04335557560060634  
            19             0.37796539191659595     0.021712391891858873    0.034268184246648146    0.042703439537738454 
            20              0.3789143388349073     0.02086615200213606     0.03293258268776334     0.04731610150909787  
