#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.18929694486000911  
            1              0.36079714769353466     0.007918178987602865    0.012476986526753225    0.002387648390358064 
            2              0.36143290739727507     0.022797722223321545    0.035923268906448196    0.005560394655068893 
            3               0.362603889201967      0.023006981077285094     0.0362530063253162    0.0012760857765382516 
            4               0.3637391892916509     0.020318266893737207    0.03201629347821583     0.002065112474702445 
            5               0.3644282798602621     0.014339058727520773    0.02259461965051667     0.001410401001334235 
            6               0.3650687772408426     0.02067899816779996     0.03258471195591205     0.004690919654996309 
            7              0.36623715537410473     0.026333473679933626    0.04149469174939816    0.0012482927908705882 
            8               0.3672782115434025     0.02259817552765767     0.035608835317973576   0.0028074254082648257 
            9              0.36794834870584575     0.018769836491064652    0.029576370700262894    0.001968410721766133 
            10             0.36873280880860154     0.022232532019254885    0.035032676439135525    0.004198161462126789 
            11             0.36994695035629205     0.027555468306470834    0.04342023681663405    0.0019428203728512252 
            12              0.3710541854549129     0.023538735151956557     0.0370909121664963    0.0024166150999873188 
            13             0.37201354885157706     0.02265539425957389     0.03569899712769199     0.003241086501090863 
            14              0.3729851259620722     0.024832507498502042    0.03912956021446381    0.0035312623845726496 
            15              0.3742694428520936     0.022117592384240364    0.034851561528786636   0.0030609569126340505 
            16              0.3752587205300793     0.02121530928409604     0.03342979850708131    0.0035544456595257607 
            17              0.3760670084748252     0.02330901447261192     0.036728932243386817    0.006346244452140577 
            18              0.3772074432571122     0.03165638427952011     0.04988221164988711    0.0037998738549171267 
            19             0.37832964011598746     0.026999302745296938    0.042543864834606954   0.0038301826531992973 
            20             0.37929165442585466     0.025442644385820296    0.04009097694101973     0.005066599088003014 
