#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.18046814123274021  
            1              0.36130755311321483      0.0633543620246286      0.0994441765991369     0.24320318727243365  
            2               0.3612528452376475     0.06621435483590173     0.10393336441679568     0.26363916221491923  
            3               0.3621783089327989     0.06693587404268707     0.10506589706531856      0.2616054779157359  
            4              0.36380600955499354     0.06673823327845378     0.10475567023272947      0.2392944495804767  
            5               0.3632501748371692     0.06563191023452043     0.10301913022757822     0.25911898519293747  
            6              0.36426664549647153     0.06470716390319566     0.10156760211581355     0.25996378872464987  
            7               0.365756217022059      0.06677605027315141     0.10481502967979797     0.24719810395659583  
            8              0.36687428005157474     0.06620895718422636     0.10392489199265198     0.25968548149728593  
            9              0.36783223677854815     0.06576987556983604       0.10323568752105       0.3071762423869162  
            10              0.3676879102508361     0.06570717657187555     0.10313727203667739     0.22792901275741487  
            11              0.3689388043687793     0.06747275248078709     0.10590860832472533      0.3961846804277143  
            12              0.3690150123970093      0.0735147696042214      0.1153924607168343      0.4434474105430521  
            13              0.3690150123970093     0.07911435883516262     0.12418185615179855     0.44316564192102353  
            14              0.3690150123970093     0.08894538701482256     0.13961312988270827      0.4430675007173011  
            15             0.36901501239700923     0.09917075734727622     0.15566338278773792      0.443153108928663   
            16              0.3690150123970093     0.10882317130370309      0.1708142946968144     0.44342236013204167  
            17              0.3690150123970093     0.11965647702271039     0.18781879340291144     0.44387492013742474  
            18              0.3690150123970093     0.13427872869866986     0.21077061126473237      0.4445102290607211  
            19              0.3690150123970093     0.13798099273365502     0.21658187013856608      0.4453275047679926  
            20              0.3690346613707787      0.148076557992062      0.23242837450451423      0.4339109139734404  
