#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.1604161255402135  
            1               0.3613112550650107     0.06423790213662377     0.10083102536726928     0.08064940911226326  
            2              0.36098804828842895     0.06693470310814886     0.10506405910787914     0.07700760290982034  
            3              0.36224672652131495      0.0682556301551195     0.10713745229400987     0.09872253262514882  
            4               0.3632842258384647     0.06747667018731725     0.10591475775291936     0.07832871002685926  
            5               0.3631082079028273     0.06650540168463247     0.10439020611322931      0.0822828060417936  
            6               0.3640478315949044     0.06566465547686796      0.1030705287983905     0.08413434255441665  
            7               0.3657329442258175     0.06795279173054157     0.10666210195012944     0.08221434635062651  
            8              0.36646056129460003     0.06731956225243582     0.10566815327736011      0.0950047860301411  
            9               0.367372352994382      0.06642400334921578     0.10426243921315531      0.0956534545662646  
            10             0.36791758536335056     0.06633347326723701     0.10412033866676625     0.07555001565895275  
            11              0.3688648726719681     0.06839648679849432     0.10735854792927933     0.22178360761883464  
            12              0.3689411800971624     0.07390265235925345     0.11600130089702854     0.22079969771638644  
            13              0.3689600926612603     0.07982290997117074      0.125294033467566      0.21586977663288917  
            14              0.3689600926612603      0.0898515315298415     0.14103545965284867     0.21560909905401537  
            15             0.36896009266126023     0.10043603975695316     0.15764943336696688       0.21564664011503   
            16              0.3689600926612603     0.10918434224420101     0.17138120667637768     0.21598224431092788  
            17             0.36904529559155214     0.11990837368370601      0.188214183005778      0.18471548626789844  
            18              0.3690452955915521     0.13474957786544936     0.21150967967606882      0.1858215857983156  
            19              0.3690452955915521     0.13829659823022117     0.21707726031744567      0.1872649975200483  
            20             0.36906479341441323     0.14801702088751004     0.23233492208624243      0.1874289996681931  
