#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.18929694486000911  
            1               0.3607887396691798     0.00791920854199747     0.01247860883616681     0.003899371097753213 
            2               0.3614161796535977     0.02273580004507917     0.035825695691085555    0.008729863765616472 
            3               0.3626130835763973     0.022998622303872635    0.036239835076799246    0.002471545920077346 
            4              0.36366068878575813     0.020342159766209733    0.032053942418507765   0.0028179828964599095 
            5              0.36442195103108815     0.014329581094809234    0.022579685371330444     0.0028985086211253  
            6              0.36503013903750947     0.02062875023675455     0.03250553431170467     0.008100692457607951 
            7              0.36623207280434106     0.02633393489157427     0.04149541849874739     0.002150350938882237 
            8               0.3672770472324647     0.02260018141280144     0.03561199607020616    0.0049416043188878055 
            9              0.36793684375091656     0.018762271283473332    0.029564449904668756    0.004006352849023239 
            10             0.36870974470566686     0.02220946492407187     0.03499632870864592    0.0070393702371176385 
            11             0.36993629470838674     0.027548291688363473    0.04340892833679628    0.0036220959298448466 
            12             0.37104818965973096     0.02353626714315812     0.037087023227818074    0.004472793284687138 
            13              0.3719978436230336     0.022632591652538232    0.035663066161594335    0.005437039831551133 
            14             0.37297190050740175     0.024823186787376474    0.039114873202801714   0.0059293943986157005 
            15              0.3742719416736447     0.022103117398605626    0.034828752723754276    0.00523557915670183  
            16              0.3752611018827389     0.02121693370888626     0.03343235817720913     0.005516309701309708 
            17               0.3760602330904       0.02327854869717474     0.03668092612098772     0.009495975439416951 
            18             0.37720368487088124     0.03164953699007659     0.04987142210619716     0.005864367436375289 
            19             0.37833011924938453     0.02699696069680444     0.04254017437654436     0.005803260692720031 
            20             0.37928897803463446     0.025424607482433633    0.04006255548188221     0.007618178383498145 
