#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.24062418831032034  
            1              0.36066715461136545     0.008526999077573608    0.013457972613825852    0.01339918272659209  
            2               0.3608494744230242     0.018124483386009388    0.028605468210988017    0.025762314550501948 
            3               0.3621974306340118     0.018638917448238885    0.02941738802687168     0.011740612762439335 
            4              0.36338785249166233     0.017049942033479325    0.02690954354121686     0.015471434681076833 
            5              0.36409384416219004     0.01223913900022797     0.019316760326042626    0.020382626466828115 
            6              0.36431531360631636     0.016915609504679418    0.02669752950470901     0.03236677118364367  
            7               0.3656106119501646     0.02167681754178496     0.034212038042726475    0.01449158337716339  
            8              0.36666304837527125     0.01834210853189678     0.028948941128809157    0.024561251377689573 
            9               0.3674027154989595     0.01544775850570968     0.024380852985150518    0.028931153699523367 
            10             0.36787446238040167     0.018096698745548402    0.028561616332149143    0.030837119134489593 
            11              0.3692661459635636     0.022474733921022737    0.03547137168193694     0.02406252552867631  
            12             0.37069778303847356     0.01972164962923277     0.031126240098668788    0.02935208101682541  
            13              0.3715453205616274     0.01889485652477248     0.02982133096757822     0.026473719555873836 
            14             0.37236811588536756     0.020500917569059154    0.03235614132155014     0.024879393566937837 
            15             0.37376783709160455     0.01831980709175706     0.028913743262840276    0.028079022450185044 
            16              0.3750094032096193     0.01781157866058668     0.02811161765616026     0.024715701490243828 
            17             0.37558664616246584     0.01858574843970732     0.029333472565615915    0.027621822505477615 
            18              0.3766728273850878     0.02560000420392705     0.04040391612054832     0.02705830373158891  
            19              0.377989013248435      0.021673302194842092    0.03420648984898858     0.033146570842247335 
            20              0.3789571670011684     0.020829272695283126    0.032874376899639235    0.028902663697285766 
