#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0              0.2407799825566912  
            1               0.3606323660285219     0.008382407473262445    0.013240052333169603    0.017037571075359942 
            2               0.3608194272160383     0.018017900656123857    0.028459359483759824    0.029428933380611262 
            3              0.36217554666049334     0.018515975771560556    0.029246071489262556    0.013957662486928066 
            4              0.36335279442579493      0.0170161567581886     0.026877100249118484    0.018002739215960854 
            5               0.364071656923413      0.012188717453811613    0.019252136987785263    0.02374946972154213  
            6              0.36424680311352764     0.01677697937837465     0.026499318444100285    0.037453529109932354 
            7               0.3655381600219266     0.02157511725690935     0.03407799996443895     0.017406120456613074 
            8              0.36658553202638094     0.01825215482291636     0.028829365050476646     0.0246395446742222  
            9               0.3673300821479136     0.015326413604069018    0.024208142928501496     0.0322808269809494  
            10              0.3678678486471666     0.01798343016207631     0.02840491317503581     0.03210351267206281  
            11              0.3692605463728106     0.02237003703914237     0.03533357952806767     0.02715242918647915  
            12              0.3706528043551917     0.019669590520285597    0.03106821145253151     0.03250724311413187  
            13              0.3715907555966075     0.018847536283898677    0.029769772889960598    0.027942048220065713 
            14              0.3723836669980688     0.020438817331447274    0.03228320884657897     0.027457481917862365 
            15              0.3738027304855275     0.01827977256105105     0.02887298739875707     0.028962651798152234 
            16             0.37505748390361054     0.01778557179191681     0.028092394941601873    0.026687308923085736 
            17             0.37566151951916105     0.018530359586826108    0.029268790793647845    0.030330794090341583 
            18             0.37668003789298565     0.02555595391390599      0.0403657503316878     0.02969513121042795  
            19             0.37800438268733405     0.021643501044176915     0.034186012480539      0.03548778719581913  
            20              0.379000450790506      0.020802865693029606    0.03285822495913723     0.031215564696135987 
