#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.359999999999997                                                            0.0                                                                   0.0                                                           0.18058498691751843                                                           0.0                                 
                                   1                                                             0.3606616197539342                                                   0.008347946150434766                                                  0.013185620510430837                                                  0.02776029788196472                                                   0.000826577454632331                        
                                   2                                                            0.36095395271033265                                                   0.018021101580738205                                                  0.02846441535935925                                                   0.04714267812195578                                                  0.0003789638096557525                        
                                   3                                                             0.3623243582631275                                                   0.018569250296234213                                                  0.029330218853483858                                                  0.021739786777659035                                                 0.00012787289787794255                       
                                   4                                                             0.3634601756138545                                                    0.0170453281019012                                                   0.026923176524772666                                                  0.023941002432798453                                                 0.00013839316327777078                       
                                   5                                                            0.36417074000739713                                                   0.012174377190519552                                                  0.019229486473948523                                                  0.03824046967435975                                                  0.00023056061820358879                       
                                   6                                                             0.3644423114310258                                                   0.016775994363683884                                                  0.02649776260872766                                                   0.05981518694805911                                                  0.0005135816898219822                        
                                   7                                                             0.3657599508774187                                                   0.021654626084620862                                                  0.034203584534648314                                                  0.03493188467504218                                                  0.00047647163360892066                       
                                   8                                                             0.3667911688603289                                                   0.018350476809181424                                                  0.02898466509378795                                                   0.04238455414394582                                                  0.0004470384013920668                        
                                   9                                                            0.36755123127113976                                                   0.01543901075439539                                                   0.024385990661106017                                                  0.05708213197974613                                                   0.000551277481500981                        
                                   10                                                            0.3680883344738977                                                   0.018084216522637357                                                  0.028564105709227735                                                  0.07210755274508993                                                  0.0006048756848716795                        
                                   11                                                            0.3698735855995211                                                   0.022727660146700662                                                  0.035898446921441916                                                  0.08757581905323719                                                   0.009390172449580698                        
                                   12                                                            0.3710782452785262                                                   0.019954843486518808                                                  0.03151876986467819                                                   0.09246539518394067                                                   0.009310190358408911                        
                                   13                                                            0.3721075233215291                                                   0.019467345363670046                                                  0.030748764269098686                                                  0.12742724540911354                                                  0.0076557902486836795                        
                                   14                                                            0.3730906822176434                                                   0.021036984170454947                                                  0.03322801620385551                                                   0.13607715619398858                                                   0.008276788937835884                        
                                   15                                                           0.37439437168273193                                                   0.01874205451957954                                                   0.029603163943278495                                                   0.1427534219730181                                                   0.008741233191030429                        
                                   16                                                            0.375491470125126                                                    0.01833975827526077                                                   0.028967735118658848                                                   0.1509627547988299                                                   0.009719273231032744                        
                                   17                                                            0.3762742105322084                                                   0.019455418000515416                                                  0.030729924942465167                                                  0.16331614621047322                                                   0.010894602967564674                        
                                   18                                                           0.37744543602081915                                                   0.026209467269765245                                                  0.04139797777465107                                                   0.16872338216340824                                                   0.012432585546696092                        
                                   19                                                           0.37871728887330447                                                   0.022436822849297686                                                  0.035439068031745166                                                  0.18064104254763638                                                   0.012664491295802617                        
                                   20                                                           0.37957429905601087                                                   0.021896398575588553                                                  0.03458546533003359                                                   0.19441057327548725                                                   0.013560527198202194                        
