#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.359999999999997              0.0                     0.0             0.22071498401030026  
            1               0.3606115076938058     0.008314041555684146    0.013132068042328448    0.024942829242600446 
            2              0.36075960739461643     0.017943657203308417    0.028342091598154515     0.0456688487597247  
            3               0.3621865923394882     0.018486779562893397     0.0291999559392948     0.02029882685892463  
            4              0.36336763846356257     0.016987411391346866    0.026831696805950787    0.023534525232945816 
            5              0.36405244837671324     0.012131836483295364    0.019162293225262524    0.03534540465113666  
            6              0.36417011981928016     0.016629905243870452    0.026267014151580215    0.05636924741842374  
            7               0.3655107693221682     0.02154779510904364     0.03403484450238936     0.029130424186456522 
            8               0.3665576743502095     0.018216044347378592    0.028772328383215993    0.03392293320473616  
            9               0.3672620899434397     0.015260986661901904    0.02410480076325184     0.050223477101812575 
            10             0.36777076052341223     0.01786528502869909     0.028218302376907325    0.059050841828003506 
            11              0.3691979626445561     0.022311408577311037    0.03524097559473037     0.044611995143896674 
            12              0.3705923861333973     0.019578897832208446    0.030924961921867746    0.049058545415660966 
            13             0.37148485315988444     0.018754678576604133    0.02962310370118166     0.04786032613492755  
            14              0.3722747562382276     0.020360032853980643    0.03215876839101452     0.04486719459908073  
            15             0.37376539039570755     0.01818374893836063     0.02872131763160521      0.0463135142600167  
            16             0.37503336099465095     0.017692151481363293    0.02794483711830888     0.038886679172834164 
            17              0.3755602121357803     0.01839525015864863     0.029055384811478596    0.058728581922911915 
            18             0.37659069781461213     0.025480031436978672     0.0402458304195399     0.046617260274164685 
            19              0.3779620379606681     0.021535180462400518    0.03401491960822833     0.05173525265283967  
            20              0.3789011487465743      0.0207411025232703     0.03276066973977047     0.04853952322805696  
