#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.1604161255402135  
            1               0.3606464631032175     0.008479476770296436    0.013382969215319094    0.02105160706143627  
            2               0.3608115799951321     0.01806812441769822     0.028516518107302654    0.04262676975354129  
            3              0.36219456698006314     0.018621142147725863    0.02938933366620734     0.019272805560097635 
            4               0.3633939899219383     0.01702891711797465     0.026876360385631196    0.019670992711620493 
            5              0.36407052867546996     0.012205703997624726    0.01926399060655701     0.03217524848119945  
            6               0.3642447591377993     0.016822679561857772    0.02655086024696423     0.05375649452868353  
            7              0.36558485318771206     0.021661276088034732    0.034187509312624965    0.02808754436348254  
            8              0.36663206803765286     0.018301084558971416    0.028884193906589802    0.03474907827355049  
            9              0.36733547279302725     0.015377027186695858    0.02426921932064933     0.049700782014718344 
            10             0.36777583865138924      0.0180304607458093     0.028457074373322396    0.060283298708813396 
            11              0.3692082330583981     0.022429863903217606    0.03540055433279573     0.04419169815014476  
            12             0.37065406187397804     0.019650358082718873     0.0310137222395893     0.046875997029627435 
            13             0.37146706491799164     0.018837850480993165    0.02973135959910202     0.05237764733394096  
            14             0.37228418392899815     0.020460570863033538    0.03229246301458528     0.05217832805208767  
            15              0.3737337516621501     0.018243686329653595    0.028793603560418317    0.05178116732580956  
            16              0.3749717451570964     0.01771468964417934     0.027958699880805987    0.049055392332829476 
            17             0.37549801109416947     0.018556724234905345    0.029287664310002244    0.06854190682196042  
            18             0.37661585613414816     0.025544978004145926    0.040317069495732216    0.05775883092065034  
            19              0.3779328667735679     0.021617429469434107    0.034118307171641035    0.05907598262497916  
            20              0.3788634390065937      0.0208045422839013     0.03283534544249031     0.061973049417563965 
