#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.24062418831032034  
            1               0.3606471793483669     0.008475121478631446    0.01337609535554505     0.01964789518280971  
            2              0.36081062732821667     0.018059580071778554    0.02850303275655454     0.04009718178057493  
            3              0.36219475730343315     0.01862279273654766     0.02939193875376022     0.01759576105034906  
            4               0.3633943381417273     0.017023593065588774    0.026867957552400908    0.021356861792453424 
            5              0.36407320961035905     0.012197334271056749    0.01925078085364015     0.03016718705627524  
            6              0.36424880942494103     0.01679217082907719     0.026502708993925695    0.04817275389333712  
            7               0.3655856854292916      0.0216622098109151     0.03418898298663836     0.02520741454028732  
            8               0.3666324356759805     0.018310640230743018    0.028899275410391903    0.03618678761943136  
            9               0.3673437646127968     0.015393614663594637    0.02429539896577482     0.04615575500868768  
            10             0.36778828912594264     0.01800857907704352     0.028422539023158094    0.05157474341455428  
            11              0.3692070755081699     0.022443561646501322    0.035422173175756355    0.04040279465306577  
            12             0.37065428262039923     0.01965386161467827     0.03101925178600209     0.046605014097991365 
            13              0.3714826298808438     0.01882617798360299     0.02971293715660111     0.04330060844105769  
            14              0.3722961184343173     0.02044330030540087     0.03226520527836044      0.0399119925399519  
            15             0.37372781961349255     0.01825307563587924     0.028808422493186808    0.045308772871310896 
            16             0.37498090237802945     0.01773561914261817     0.02799173244176306     0.03828387583637788  
            17             0.37551780558750175     0.018488451793483022    0.02917991143720586     0.04778011654919908  
            18              0.3766131431017435     0.025547929073304863    0.04032172710241906     0.04362416776762482  
            19              0.3779468117757594     0.021590367085777436     0.0340755952146204     0.050289624407348105 
            20              0.3788901160409221     0.020790618049671552    0.032813369133917074    0.044152209140264874 
