#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.22057217261779363  
            1              0.36131424655606104     0.06423291297810786     0.10082319413442781     0.08118763926671786  
            2               0.3611988645897331     0.06695214388584178     0.10509143502520345      0.0803492660038179  
            3               0.3620632564243731     0.06787741646545684     0.10654378916261563     0.10174062060454081  
            4               0.3633471243082362     0.06747563912777553     0.10591313935027313     0.08304931398538494  
            5              0.36308738789796585     0.06650088979688316     0.10438312402846359      0.0824244660734799  
            6               0.3631973751789932     0.07190480491364054     0.11286537958315862      0.1493735393874078  
            7               0.3665500903044158     0.06738099109216072     0.10576457505781318     0.08226225850772395  
            8               0.3667721318642396      0.0671346665305162     0.10537793170089073     0.09338808381681528  
            9              0.36738995270529223     0.06638939543565518     0.10420811690040738     0.09600411130643839  
            10             0.36802416246232555     0.06635477683275828     0.10415377780914234     0.07323815234215376  
            11             0.36859308803020546     0.06794546861399695     0.10665060721998543     0.08357288855189932  
            12              0.3705727688813264     0.06826642059888766     0.10715438951445329     0.07903018695756696  
            13              0.3708947651977315     0.06824227965901648     0.10711649668732823     0.10216895106547985  
            14             0.37183081121507255     0.06673595238350989     0.10475209002589989     0.08004766035496731  
            15              0.3731132461399026     0.06672480399813013     0.10473459096239313     0.07716717064313808  
            16              0.3741425474855601     0.06942011468102702     0.10896528547140485     0.13787957089360128  
            17             0.37517257670070275     0.06645837447246003      0.1043163898479748     0.09187177884142368  
            18             0.37590796280837985     0.06986222961615507     0.10965925119501042     0.08897852718316232  
            19              0.3773892247375852     0.06643413030858608      0.1042783349952901      0.0922159500545164  
            20              0.3784442546041718     0.06864353230813408     0.10774632292224809     0.08787560400013734  
