#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.18046814123274021  
            1              0.36131227637981866      0.0642364066590788     0.10082867799088777     0.08081372940060666  
            2              0.36119930911565357     0.06696506521109878     0.10511171698385142     0.08024790224960375  
            3               0.3620797879676236     0.06789942458771707     0.10657833421250204     0.09992353154737572  
            4              0.36334214532967263     0.06747851326806904     0.10591765074468679     0.08209439065769826  
            5              0.36311263827368606     0.06649851452988725      0.1043793956905392     0.08189924284251453  
            6              0.36436212429983816     0.06589027840993714     0.10342467784328536     0.08671705762864247  
            7               0.3654267433053959     0.06786747561293681     0.10652818550310497     0.08302818025477567  
            8              0.36662751987818365      0.0672766019671957     0.10560072066410917     0.09165375307150869  
            9               0.3673905883898596     0.06640122387580182      0.1042266834119031      0.0958760528791227  
            10             0.36789431776138226      0.0664361732033716     0.10428154162516265     0.07469826707337769  
            11             0.36858716747920356     0.06794146590356348     0.10664432436541156      0.0856085621128703  
            12              0.3705580761526359     0.06827265606163817     0.10716417700878081     0.08154311893201534  
            13             0.37091817043168474     0.06818372081256281     0.10702457979191514     0.10519758145577748  
            14              0.3718244391052587     0.06674465012644679      0.1047657424384093      0.0785381443558843  
            15              0.3731854029777559     0.06670417474448496     0.10470221025367726     0.07716308977250867  
            16             0.37402967325505426     0.06940318529749345     0.10893871226394092     0.12038070492178465  
            17              0.3751089528232325     0.06647644647819483     0.10434475657241743      0.089276229892796   
            18              0.376102904683109      0.06995041243125684     0.10979766735386276     0.08889428871757508  
            19              0.3774411267199703      0.0667606003102359     0.10479077864495963     0.11730709958286513  
            20             0.37863403587876765     0.06896019098126782     0.10824336621976435      0.0993436567327052  
