#                               k_frame                                                                 mesh_V                                                                im_ener                                                                 im_err                                     reg_discrete-equilibrated_ciarletgeymonatneohookean_0.025_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.025_ener
                                   0                                                              0.3600000000000002                                                            0.0                                                                    0.0                                                            0.15143755588800728                                                            0.0                                  
                                   1                                                              0.3607884932646388                                                    0.00793006466881655                                                    0.012495715262816984                                                   0.011055679100564085                                                  7.402162130666591e-05                         
                                   2                                                             0.36141861190687213                                                    0.022657874913836844                                                   0.03570290599232676                                                    0.02311538328796512                                                   0.00016616809127162867                        
                                   3                                                              0.3626987467463804                                                     0.0230131153297931                                                    0.03626267230862043                                                    0.011262576572260161                                                  0.00010467933616670266                        
                                   4                                                              0.363733583232595                                                      0.0203610108722409                                                    0.03208364684882356                                                    0.012468528889148315                                                  9.939105163396751e-05                         
                                   5                                                             0.36450854519200426                                                    0.01437182210097538                                                    0.022646246188613897                                                   0.01941304523808405                                                   0.00013973054903959587                        
                                   6                                                              0.3650532195464533                                                    0.020623957922392945                                                   0.03249798287319648                                                    0.03484730742029683                                                   0.00025682238027012293                        
                                   7                                                              0.3663491431857314                                                    0.02645030363457194                                                    0.04167878531083769                                                    0.027604892277657084                                                  0.00024436222117952985                        
                                   8                                                              0.3673641987697041                                                    0.022947399919350304                                                   0.03615912194786469                                                    0.03328805533179649                                                   0.0002556319132612414                         
                                   9                                                              0.3680797368127147                                                    0.019155908902088896                                                   0.030184720205653263                                                   0.03739606705002685                                                   0.0003044841596669246                         
                                   10                                                            0.36888600128137555                                                    0.022570332359690252                                                   0.03556496174146874                                                    0.044767325247458564                                                  0.0004447507573846443                         
                                   11                                                            0.37013328239581816                                                    0.02789241811715723                                                    0.043951181905739566                                                   0.04237530756753549                                                   0.0005163013870247825                         
                                   12                                                             0.3712391128026919                                                    0.02391439233563998                                                    0.03768284998791136                                                    0.045351099574980944                                                  0.0005472191216389042                         
                                   13                                                            0.37216355278851926                                                    0.02308091006213834                                                    0.03636949913880206                                                    0.04987134168540587                                                   0.0006321126059738366                         
                                   14                                                             0.3731721974247691                                                    0.02521835884823989                                                    0.039737561384877634                                                   0.054245286965074066                                                  0.0007635699477248633                         
                                   15                                                             0.3744585037368312                                                    0.022482894959939444                                                   0.03542718318653417                                                    0.05458200009750822                                                   0.0008092190055132388                         
                                   16                                                             0.3755277250796316                                                    0.021587776962738246                                                   0.03401671049976876                                                    0.05935652522575345                                                   0.0008727377086026406                         
                                   17                                                             0.3763263919389077                                                    0.023729297111637546                                                   0.03739118815257517                                                    0.06893151709109499                                                    0.000977379168573441                         
                                   18                                                            0.37751199459086476                                                     0.0321753758499078                                                    0.05070000711035398                                                    0.07001870122188163                                                    0.001156956936925906                         
                                   19                                                             0.3787806104517709                                                    0.027682456198429694                                                   0.043620336640029324                                                   0.07216804867930837                                                   0.0011542861188603567                         
                                   20                                                            0.37959892071688117                                                    0.026307025091624907                                                   0.04145301566699384                                                    0.08126349401251483                                                   0.0012694895449124996                         
