#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0               0.3600000000000002             0.0                     0.0             0.15143755588800728  
            1               0.3613653522569925     0.06350734380225898     0.09954934022551862     0.047294217623714774 
            2              0.36216695422121997     0.06917709303310478     0.10843681309688069     0.057543751810603824 
            3               0.3635288586955272      0.0701010729753749     0.10988517462686383     0.048277371194509984 
            4              0.36437659888928275     0.06793371598185396      0.106487788658243       0.0502577922373547  
            5               0.3646205387005542     0.06519478811436871     0.10219445113522499     0.057423972888698424 
            6               0.3650262270170616     0.06571299226131509     0.10300674901830548     0.06095652366303873  
            7               0.3667027237244701     0.06982387482032161     0.10945065962757164     0.05207999625923517  
            8              0.36741364255063536     0.06735197559590135      0.1055758961409864     0.04546206128990425  
            9              0.36835445801668093      0.066650108401754       0.1044757018654888     0.061650499858224565 
            10             0.36901034494451823     0.06730607923910986     0.10550395246071577     0.05416018796869537  
            11             0.37089841931527767     0.06949880377544736      0.1089411026833478     0.055950618002275715 
            12              0.371976870181995       0.0689859034620447     0.10813711869120231     0.06019491365063381  
            13             0.37236805047963467     0.06921832732963591     0.10850144888179274     0.04881386549029028  
            14             0.37320544751120005     0.07049163413495903     0.11049738895400325     0.05193160752139992  
            15             0.37390968732609575     0.06769246272129147     0.10610961817466819     0.05914079238492056  
            16              0.3752922337343689     0.06933736910871571      0.1086880498299219     0.05681654181435635  
            17             0.37744037995068785     0.06885805346692367      0.1079367106454531      0.0711720783777459  
            18             0.37770730984126155     0.07306902755777597     0.11453751721919912     0.06380421201467464  
            19             0.37864268056902917     0.07094370464023009     0.11120602070965149     0.055315075574312325 
            20              0.3799111882815831     0.07017447658459978     0.11000023660916403     0.07685682484253457  
