#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0             0.18046814123274021  
            1               0.3606659278461977     0.008531617315956353    0.013465261476544574    0.01454608750927186  
            2               0.360846516664087      0.01813601555084596     0.02862366916974699     0.027976055380802212 
            3               0.3621970416028801     0.018636279171398634    0.029413224093330612    0.012398117147094427 
            4              0.36338865075416193     0.017053569614957617    0.026915268872220784    0.012372766456225256 
            5               0.3640884185618653     0.012245393764953628    0.019326632081817202    0.02032178964028647  
            6               0.3643084546055302     0.016950082531794967    0.02675193751514927      0.0359577310299983  
            7               0.3656096088459104      0.0216770788524284     0.03421245046349152     0.015703684679762523 
            8               0.3666627488658596     0.018331721965044862    0.02893254824181889     0.02159601391187671  
            9               0.367393768544428      0.015427430496518542    0.024348769741268456    0.029617989072842944 
            10              0.3678609345046285     0.018132280358848743    0.028617773999459223    0.03643441664768458  
            11             0.36926733110959664     0.022463424236592772    0.03545352185904558     0.02594294033347335  
            12              0.3706968186194985     0.01970991126381707      0.0311077136981311     0.02801945016089546  
            13              0.3715303020990272     0.018905494251405874    0.029838120254454314    0.03106232286990464  
            14              0.3723542082938865     0.020510256016759383    0.032370879985441386    0.03051975330696629  
            15              0.3737730978550288     0.01831976904345816     0.028913683212058054    0.029794549395038086 
            16             0.37499564491003096     0.017788039689824932    0.028074466623189888    0.02876528410569421  
            17             0.37556539384754073     0.01867087510306421     0.029467826081283167    0.041624423578585486 
            18             0.37667040855869877     0.025587425491111215    0.04038406341843675     0.03331824344576348  
            19             0.37797269362402236     0.021697142154257037    0.03424411592564254     0.03322775702414835  
            20             0.37892582489579774     0.020850429167016894    0.03290776768748945     0.03588280936876496  
