#                              k_frame                                                               mesh_V                                                              im_ener                                                               im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.1_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.1_ener
                                  0                                                            0.359999999999997                                                           0.0                                                                  0.0                                                          0.20064998546390933                                                          0.0                                 
                                  1                                                            0.3607040788490946                                                  0.008450501890934764                                                 0.013347607788622465                                                 0.01890649603512765                                                 0.0007835653628460712                        
                                  2                                                           0.36100725818717977                                                  0.018114265354952273                                                 0.028611567982288207                                                 0.03234585286626631                                                 0.0007273477357804445                        
                                  3                                                            0.3623047144209449                                                  0.018600524498364735                                                 0.029379616603975825                                                 0.013844326652827072                                                 8.20881335275016e-05                        
                                  4                                                            0.3634381898322317                                                  0.01707744339803591                                                  0.026973902787230688                                                 0.016233711150301307                                                9.019691942081352e-05                        
                                  5                                                           0.36420235947389573                                                  0.012243737384183054                                                 0.019339041228578713                                                 0.02450256600984556                                                 0.00012823306226011682                       
                                  6                                                            0.3645338216327186                                                  0.016963821920878246                                                 0.026794437125541252                                                 0.04171882943520941                                                 0.00027741965725610414                       
                                  7                                                            0.3658000264987968                                                  0.021697777872610537                                                 0.03427174298829967                                                  0.021906946321184072                                                0.0002539410988158599                        
                                  8                                                            0.3668369523417742                                                  0.018423482636721437                                                 0.02909997814440489                                                  0.028373529553911404                                                0.00031520519134113975                       
                                  9                                                            0.3679594657273086                                                  0.015997781477800666                                                 0.02526857166706725                                                  0.07044833210328684                                                  0.008011533175837656                        
                                  10                                                          0.36869442314529205                                                  0.018769869796884053                                                 0.029647098305613906                                                 0.07797096983413902                                                   0.0087838785901565                         
                                  11                                                           0.3699759636719482                                                  0.02283944281777848                                                  0.036075008180213045                                                 0.08151965322078698                                                  0.009654686900519042                        
                                  12                                                           0.3711662389796724                                                  0.02008063431461735                                                  0.03171745707385644                                                  0.08541479828749089                                                  0.00959798070788554                         
                                  13                                                          0.37223047091529493                                                  0.019609574092920187                                                 0.030973415221054755                                                 0.11927538696453777                                                  0.007916423916047128                        
                                  14                                                          0.37322850465476104                                                  0.02116517209435556                                                  0.03343048963721438                                                   0.1282261473461275                                                  0.008635026424564714                        
                                  15                                                           0.374492779050427                                                   0.018889023275448946                                                 0.02983530178974546                                                  0.13690889799876735                                                  0.00919318775507216                         
                                  16                                                           0.3755849079896511                                                  0.018489935483537473                                                 0.02920494073090988                                                   0.144927377919997                                                   0.010371354626286742                        
                                  17                                                          0.37641982372561555                                                  0.01962102084762752                                                  0.03099149542436788                                                  0.15447230816697588                                                  0.011591754314379473                        
                                  18                                                           0.3775905804733127                                                  0.026370683463527115                                                 0.041652619516796156                                                 0.16238303638743257                                                  0.013070812385245035                        
                                  19                                                           0.3787792848157706                                                  0.022682716613306213                                                 0.03582745839743159                                                   0.1777666438839201                                                  0.013406365960426212                        
                                  20                                                          0.37974095921511647                                                  0.022138617016018013                                                 0.03496805050470736                                                  0.19568753264559322                                                  0.014177227354198844                        
