#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.1604161255402135  
            1              0.36131104829437993     0.06335713469214131     0.09944852871679657      0.242728333310788   
            2              0.36124538943260004     0.06623837785684465     0.10397107215247084      0.2614404257830227  
            3               0.3621746838530405     0.06693378343898955      0.1050626155491506      0.2617303046179818  
            4              0.36381063134484104     0.06678203455384296     0.10482442290619773     0.24221395443867297  
            5              0.36318534018355764     0.06568284633145553      0.1030990820739391     0.25990940791059053  
            6              0.36429620980713584     0.06473785617847876     0.10161577824680032     0.26021310085894556  
            7               0.3657730560017359      0.0668295164048565     0.10489895279532531      0.2464661528938188  
            8               0.3666518517077326     0.06630283159773301     0.10407224196914241     0.26161607501531076  
            9              0.36734457642100515     0.06515272220057619     0.10226697271310085      0.2950820912406815  
            10             0.36751052464324235     0.06578048616159408     0.10325234243677937     0.24081058188446836  
            11              0.3684346807123738     0.06753165411426525     0.10600106327580357      0.2626631230109221  
            12              0.3706553551949269     0.06736088363287188     0.10573301338362724      0.2633297987899401  
            13              0.3709437216265653     0.06747056281683635     0.10590517131862738     0.27193925009987546  
            14              0.3718270798997339     0.06602343270268021     0.10363368348361252     0.23701134564949194  
            15              0.3733286559774774      0.0659908071479923      0.1035824727805394     0.23380640016098458  
            16              0.3743981422675502     0.06856208559281561     0.10761848008265955      0.3820776863303301  
            17              0.3752659840128182     0.06551708119861908     0.10283888882730269      0.2768306314722558  
            18             0.37577384343713877     0.06879589750713706     0.10798548296226751     0.32418467125493416  
            19             0.37607214030419667      0.0701611053221428     0.11012838145751518      0.2745097976298407  
            20              0.3761162529282108     0.07804097648123207      0.1224970215018786      0.269799234704373   
