#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.2005201569252669  
            1               0.3610560138782732     0.06312151448617329      0.0990786874521414      0.2694324680567883  
            2              0.36071425936245755     0.06619340540834595     0.10390048114708968     0.27120453227365265  
            3              0.36214860329001186     0.06694215017777265     0.10507574840097826      0.2612001263947454  
            4               0.3636160669218811      0.0667546175903648     0.10478138786850176      0.2436715779523656  
            5              0.36317514558161207      0.0656740355046255     0.10308525215929283      0.2605662246438435  
            6               0.3642979181845593     0.06472110249847941      0.1015894808323951     0.25951802776828714  
            7              0.36579049796164675     0.06667481466971363     0.10465612521127103     0.24883145131754703  
            8              0.36687691043459336     0.06621214762190515     0.10392989986326766      0.2609165791582109  
            9              0.36736056280221646     0.06516354903601312     0.10228396705572845      0.2951220789925698  
            10             0.36751677274954275      0.0657756643972898     0.10324477395426811     0.22824955419388676  
            11              0.3684690736082404     0.06759470433642778     0.10610003005925737     0.27693602574356596  
            12             0.37064811172350515     0.06738677989541594     0.10577366145304808     0.26266485354417624  
            13              0.3707708833203558     0.06745745334135679     0.10588459402997591     0.23901743994289562  
            14              0.3718247706827853      0.0660164713656546     0.10362275662070335     0.23705453896559936  
            15             0.37332806240958616     0.06598068380070155      0.1035665826681054     0.23250848621808992  
            16              0.3743926294848168     0.06847458296578286     0.10748113158103387     0.35946051994593026  
            17              0.3743926294848168     0.07216176583100342     0.11326871829621166     0.35958091843940465  
            18             0.37623253192753786     0.06848514836070697     0.10749771555355125      0.2851152325293993  
            19              0.3773851727086735     0.06589653715347121     0.10343450188029563     0.22538057333647005  
            20              0.3782861867695833     0.06791040020756507     0.10659556209458576     0.26229934236916325  
