#        k_frame                  mesh_V                 im_ener                  im_err                 reg_ener       
            0              0.35999999999999727             0.0                     0.0              0.2005201569252669  
            1              0.36065832504963796     0.00857094834538681     0.013527336763774378    0.010639341008591832 
            2               0.3608760978153842     0.018209489907805364    0.028739632109907116    0.017680240869436533 
            3              0.36220128112695615     0.018656100952362503    0.029444508368483238    0.006972070663086405 
            4              0.36337167440750817     0.01707364407885057     0.026946951951209167    0.008523409726892618 
            5               0.3641337522644742     0.012290368836616576    0.019397615235121006    0.010672801542498816 
            6               0.364378142548404      0.017082393996912106    0.02696076175188747     0.02113856536731686  
            7               0.3655899385870127     0.02167919417611236      0.0342157890317204     0.008498415528288873 
            8              0.36665196932555677     0.018354897495516526    0.028969125665078945    0.013430186352608245 
            9              0.36742403266385204     0.015468115235143102    0.02441298155755093     0.017586206659371297 
            10             0.36793648948880114     0.018214050169868833    0.028746829469893168    0.019436835217148722 
            11              0.3693301714827695     0.022465709444935988    0.03545712855244616      0.0147587142318694  
            12             0.37072573361147976     0.019761442351397516    0.031189044065251963    0.01428069677552953  
            13             0.37162015385661823     0.01896571959234921     0.029933172567900134    0.014987266714998535 
            14              0.3723955619139298     0.02053782382523609     0.03241438964319173     0.014926139260699064 
            15             0.37382017515483684     0.018379856572476292    0.02900851802001356     0.013264298201400992 
            16              0.3750388016373266     0.017855857258211965    0.028181501580011845    0.013247906129014506 
            17              0.3756658764286074     0.018749943774954203    0.02959261840402491     0.02061232669899812  
            18             0.37672439629730614     0.025612169326310424    0.04042311606209749     0.015228851753650503 
            19             0.37800931021683587     0.021746765401290186     0.0343224351905452     0.014249354133615855 
            20             0.37901385364246976     0.02087431292331802     0.03294546288779283     0.015260686014434855 
