#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.3600000000000002                                                           0.0                                                                   0.0                                                                   0.0                                                                   0.0                                 
                                   1                                                            0.35663620360180026                                                    0.022084424801173                                                    0.03479929806168083                                                   0.01069780837297649                                                  0.00028827994287243975                       
                                   2                                                             0.3530598059315212                                                   0.022131195703242654                                                  0.03487299681437142                                                   0.018194727675399716                                                 0.0003861421729752904                        
                                   3                                                            0.35017825546165804                                                   0.02234322480069867                                                   0.035207099415030016                                                  0.019149120318722877                                                 5.555150583255038e-05                        
                                   4                                                             0.3475895282150103                                                   0.031191355554757858                                                  0.049149447570861364                                                  0.01648472071118943                                                  0.00012030237869106241                       
                                   5                                                             0.3444831423164075                                                   0.026282909386141654                                                  0.041415015599949534                                                  0.01860098357678347                                                  0.00018942380362525958                       
                                   6                                                             0.3412343582177929                                                   0.02482187112363223                                                   0.03911280005961609                                                   0.027819453279485915                                                 0.00022719401490045777                       
                                   7                                                             0.3379305315346597                                                   0.02896517008584305                                                   0.045641559438351145                                                  0.027899986235375235                                                 0.0001705078366376756                        
                                   8                                                             0.3348305762520793                                                   0.02136914065896471                                                   0.03367219666385869                                                   0.03002348104612953                                                  0.0001708747069018881                        
                                   9                                                             0.3318764757337351                                                   0.029228686472259176                                                  0.046056792588301455                                                  0.032281044443075856                                                 0.0001904023434802659                        
                                   10                                                           0.32864652424361557                                                   0.02556165850544704                                                   0.04027851217726548                                                   0.03905679313707367                                                  0.0005818588837520908                        
                                   11                                                           0.32576764982342915                                                   0.026449146182483237                                                  0.04167696146798964                                                   0.044177208240975346                                                 0.00034571249915877933                       
                                   12                                                            0.3228990817572507                                                   0.029306491458912325                                                  0.046179392970498605                                                  0.04917789145652291                                                  0.0003469484975944025                        
                                   13                                                           0.31950705296852966                                                   0.031222201074685818                                                  0.04919805207161266                                                   0.051775416349044846                                                 0.00037717833548774293                       
                                   14                                                            0.316003803043071                                                    0.02806028958968755                                                   0.04421570359743994                                                   0.06057398143285618                                                  0.0003595277631839566                        
                                   15                                                           0.31296936176469736                                                   0.02874720807611769                                                   0.04529810811413314                                                   0.06165636021334575                                                  0.0004506426053485625                        
                                   16                                                           0.31026459174402804                                                   0.019512279356154225                                                  0.03074626716750745                                                   0.05834932703175024                                                  0.0003237312635439451                        
                                   17                                                           0.30670576754126994                                                   0.02575562040215695                                                   0.04058414557804387                                                   0.06552005225337657                                                  0.0006808832949377466                        
                                   18                                                            0.3040739567400614                                                   0.02282734213186995                                                   0.03596994216307207                                                   0.07487458236029075                                                  0.0005536613897894423                        
                                   19                                                            0.3010992826082055                                                   0.02533667349477733                                                   0.039923994433824425                                                   0.0793051107739637                                                  0.0005845265957169279                        
                                   20                                                            0.2975425769003884                                                   0.027474728587296826                                                  0.043293012060805075                                                  0.07932987518043345                                                  0.0007852818308723543                        
