#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.35506214203270925     0.050727812066763925    0.07940853143012087  
            2              0.34906192080890336     0.05243224893311336     0.08207663050551631  
            3               0.3466995357086803     0.052874301008297556    0.08276861197831893  
            4               0.3451481560636997     0.05608768228257104     0.08779878926211887  
            5              0.34281716155267905     0.05341863997863426     0.08362071177276173  
            6               0.3390335128682173     0.05374129779886351     0.08412579532781683  
            7               0.3369646634825469     0.053665259867299954    0.08400676672728308  
            8              0.33136413340799103     0.05223444602554271     0.08176699289721338  
            9              0.32845392922436917     0.05548368450979937     0.08685330050223035  
            10             0.32520327504302454     0.05282734210952367     0.08269510324539148  
            11             0.32487913105842525     0.05437065836759977     0.08511098661573592  
            12              0.3230579294222977     0.054931038994011486    0.08598819777017482  
            13             0.31579937553075627     0.055534978241466915    0.08693359491543962  
            14             0.31245476670238387     0.054651087066238946     0.085549965357821   
            15             0.31226259355892017     0.05428416276168447      0.0849755877337212  
            16             0.31035882166829276     0.053322509999500174     0.0834702313921098  
            17             0.30408685935186797      0.0540730111914829      0.0846450543356554  
            18              0.3027628158925358     0.05266767633963756     0.08244516492182198  
            19              0.3001593083624934     0.053983671006592376    0.08450520259376448  
            20              0.2948164458502215     0.05444324166646867     0.08522460738774845  
