#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.359999999999997              0.0                     0.0          
            1               0.3519057960491678      0.1386387716858392      0.2066996865270191  
            2               0.3445891122174274     0.12857290005325075      0.1916922503980263  
            3              0.34741128866840815      0.1341590513164932     0.20002076990930137  
            4               0.3477054288438221     0.13132066333074652     0.19578895293803328  
            5               0.3442018391384492      0.1365355519596013      0.2035639485741761  
            6               0.3353144407887361     0.13221140252378635     0.19711697618679574  
            7              0.34485834312888564     0.13287143831742845     0.19810103850921437  
            8              0.33922025812096823     0.13560145510850274     0.20217128241044616  
            9               0.3272939454269209      0.1328632965959125      0.1980888998320992  
            10              0.321719769725486       0.1316187386600699     0.19623336020148044  
            11             0.32696958716128216     0.13585771835945434     0.20255335109870692  
            12             0.33873908688391813     0.13288865145907663     0.19812670197218046  
            13             0.31820568852571895     0.13899544913599107     0.20723146502044593  
            14              0.3105676634794775      0.1333949530819117      0.1988815585354316  
            15              0.3110097574795442      0.1358103118065502      0.2024826715946587  
            16              0.3192800449083234     0.13351389144303524     0.19905888643340217  
            17             0.31325892260369154     0.13434469995106285     0.20029755766573556  
            18             0.30834447648150615     0.13282560897693094      0.1980327105068858  
            19             0.29953187602113307     0.13627582303162583     0.20317671282950156  
            20             0.29884794361511574     0.13878698147132756      0.2069206558549218  
