#                               k_frame                                                                 mesh_V                                                                im_ener                                                                 im_err                                     reg_discrete-equilibrated_ciarletgeymonatneohookean_0.025_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.025_ener
                                   0                                                             0.35999999999999727                                                            0.0                                                                    0.0                                                                    0.0                                                                    0.0                                  
                                   1                                                              0.3565083549289707                                                    0.018055113929981072                                                   0.028495983944486755                                                   0.044869961469100536                                                  0.00025814283681304485                        
                                   2                                                             0.35243922087350366                                                    0.018791268330936358                                                   0.029657840029784086                                                   0.08048849970176573                                                   0.0002821074089897659                         
                                   3                                                             0.34933854260315056                                                    0.01824634006556543                                                    0.028797791892667554                                                   0.09258177219877295                                                   0.0007841978823760823                         
                                   4                                                              0.3471644376646099                                                    0.025605890321673885                                                   0.040413206049011774                                                   0.06342422281587448                                                   0.00022621351466742886                        
                                   5                                                              0.3444423067604569                                                    0.021487698431038458                                                    0.0339135555648907                                                    0.06233276470561603                                                    0.003005462030290788                         
                                   6                                                              0.3411190187434241                                                    0.019725419696120457                                                   0.031132190311218968                                                   0.07564418218852147                                                   0.0016562081359188152                         
                                   7                                                              0.3378092537128821                                                    0.02382053509987959                                                     0.0375954196903793                                                     0.0684417276245322                                                    0.002157270195709403                         
                                   8                                                              0.3347525699760058                                                    0.01724073375120483                                                    0.02721066585737234                                                     0.0624922683068302                                                    0.004439808315707053                         
                                   9                                                             0.33151986873770906                                                    0.023606718844123915                                                   0.037257958258969194                                                    0.0854707123934455                                                   0.0014692576684242071                         
                                   10                                                            0.32829472420015127                                                    0.02021020293536928                                                    0.031897312893982156                                                   0.08710400269630085                                                   0.0038730669533370786                         
                                   11                                                            0.32560607885987464                                                    0.021348709738734897                                                   0.03369419280929098                                                    0.10978543104555956                                                    0.05728626228729441                          
                                   12                                                             0.3229811548560548                                                    0.02353251042856572                                                    0.03714083677048162                                                    0.11333518190454425                                                    0.012001213532510407                         
                                   13                                                             0.3195297705940986                                                    0.02518365444359765                                                    0.039746800572474345                                                   0.13301358014943418                                                     0.0651584219102828                          
                                   14                                                             0.3156815822455932                                                    0.022024884283315234                                                   0.034761384023965974                                                   0.13494494246842795                                                    0.010892520119599961                         
                                   15                                                             0.3131362885994886                                                    0.02247360574521029                                                    0.035469591107194366                                                   0.11762348420144819                                                    0.08610451839048362                          
                                   16                                                            0.31029822131914064                                                    0.016105982091209853                                                   0.02541971260115933                                                     0.1144596752218508                                                    0.03320246943526806                          
                                   17                                                             0.3065174441432551                                                    0.02012195396144574                                                    0.031758031505130506                                                    0.1706187455338238                                                    0.10692933306739782                          
                                   18                                                             0.3043117969681932                                                    0.017321760861747235                                                   0.027338549140193975                                                   0.13019315251189975                                                    0.030779605394918152                         
                                   19                                                             0.3012573459975321                                                    0.019289986238084488                                                   0.03044495538834865                                                     0.1569253673729451                                                    0.019248185296026687                         
                                   20                                                            0.29734840650539285                                                    0.022376978002481063                                                   0.03531708569426358                                                    0.18986042503235007                                                     0.1578657157969338                          
