#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                            0.35999999999999727                                                           0.0                                                                   0.0                                                                   0.0                                                                   0.0                                 
                                   1                                                            0.35605605922241246                                                   0.18667506934905342                                                    0.275416743146543                                                     0.7358138106579073                                                   0.028980758461079534                        
                                   2                                                            0.35473473220192203                                                   0.20408767835749153                                                    0.3011069656251586                                                    0.6489053670412215                                                   0.11197692352186453                         
                                   3                                                             0.3544662002007011                                                   0.21789803981104017                                                    0.3214825025754129                                                    0.6328998170299974                                                   0.09626998290779888                         
                                   4                                                            0.35446620020070113                                                   0.23918607204618303                                                    0.3528904486211627                                                    0.6328998170299975                                                   0.09626998290789522                         
                                   5                                                             0.354466200200701                                                     0.2508635410937792                                                    0.3701191578671186                                                    0.6328998170299972                                                   0.09626998290778521                         
                                   6                                                             0.354466200200701                                                    0.27735668828019977                                                   0.40920662862167523                                                    0.6328998170299972                                                   0.09626998290778417                         
                                   7                                                             0.354466200200701                                                     0.2923855247784799                                                    0.4313798798012345                                                    0.6328998170299974                                                   0.09626998290789425                         
                                   8                                                             0.354466200200701                                                     0.2986514855140215                                                   0.44062455561405073                                                    0.6328998170299978                                                    0.0962699829080041                         
                                   9                                                            0.35491682374888534                                                   0.30620983467632457                                                    0.4517759960131619                                                    0.7420553010581598                                                   0.14687619235307803                         
                                   10                                                           0.35495060321071364                                                   0.31369764353277974                                                   0.46282336262585405                                                    0.6095872767455334                                                   0.14638517982269322                         
                                   11                                                           0.35537775451289566                                                   0.31800102150757864                                                    0.4691724822510971                                                    0.7358760778279183                                                    0.1633350196885347                         
                                   12                                                            0.3566191895856354                                                   0.31383516642660375                                                    0.4630262612113865                                                    0.6827052537827667                                                   0.19348285073590016                         
                                   13                                                           0.35667099882251346                                                    0.3261911264553987                                                    0.4812560027695183                                                    0.5967967078363483                                                   0.19246906356165894                         
                                   14                                                            0.3567219211726587                                                   0.32150895703543253                                                    0.4743480216609313                                                    0.6302384977871882                                                   0.19341741673612423                         
                                   15                                                            0.3576438357533288                                                    0.3228043835200798                                                   0.47625926853836087                                                    0.6855304699673522                                                   0.16858580465717843                         
                                   16                                                            0.3576438357533288                                                   0.31722694175734123                                                   0.46803042014023516                                                    0.6855304703581432                                                   0.16858580465797737                         
                                   17                                                           0.35764383575332875                                                   0.32652665328126024                                                    0.481751032480445                                                     0.685530429386812                                                     0.1685858046587097                         
                                   18                                                           0.35764383575332875                                                   0.32426947310600907                                                   0.47842083303426075                                                    0.6855304433276426                                                   0.16858580465841774                         
                                   19                                                           0.35764383575332875                                                   0.33015683567041093                                                   0.48710693251644993                                                    0.6855304432891155                                                    0.1685858046590953                         
                                   20                                                           0.35764383575332875                                                   0.33984539262784874                                                    0.5014012397976103                                                    0.6855304431801854                                                   0.16858580465924766                         
