#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1               0.3503022033413642      0.0938424065958387     0.14427953569385787  
            2              0.34705689186478966      0.0905514608653071     0.13921981760670646  
            3              0.34231635669744925     0.09220435839509004     0.14176109182161115  
            4               0.3394987582735024     0.09288167497707267     0.14280244322670754  
            5               0.3361164732720768     0.09434173746032762     0.14504724006014028  
            6               0.3362964206375849     0.09282881230515229     0.14272116865120504  
            7              0.32873749224266163     0.09723515531145013      0.1494957724376847  
            8               0.329050923782091      0.09344125399632294     0.14366277709931555  
            9              0.33207820659541204     0.09282013111772003     0.14270782161826512  
            10             0.32792143098862286     0.09544586314345431     0.14674479606587304  
            11             0.32541565269944916     0.09803204314908638     0.15072096061630222  
            12             0.32439375334288695     0.09741102407305867     0.14976616472821083  
            13              0.3193683753245841      0.0933957046633879     0.14359274653589088  
            14              0.3134485825047183     0.09596875229454946      0.1475487205034067  
            15             0.31378978830657445     0.09750745685974037      0.1499144268859368  
            16              0.3074711592651941      0.0935278635209104      0.1437959363228206  
            17              0.3028429628279455     0.09847399185316266     0.15140044184592633  
            18              0.3065983594137948     0.09735204292386877      0.1496754832002268  
            19              0.3029859615663918     0.09827280739102195     0.15109112751949935  
            20             0.29683588773724096     0.09935842883823125      0.152760233886488   
