#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3561103082830538     0.06593312793298514     0.10297645444207329  
            2              0.35217917783879527     0.06712074097586933      0.1048313062326584  
            3              0.34845099565832144     0.06424486074683158     0.10033966510064096  
            4              0.34732047891648155     0.07141172899954011     0.11153310768791679  
            5               0.3451225361829658     0.06935608863909984      0.1083225432484241  
            6              0.34082429551063104      0.0665724622194873     0.10397498704762723  
            7               0.337479232939673      0.06774184681331695     0.10580136906721162  
            8               0.3343341579169632     0.06770143261462472     0.10573824888740348  
            9              0.33179685939455905     0.06816704532650979     0.10646545761716095  
            10             0.32779894060069403     0.06703502765403675     0.10469743644280494  
            11              0.325709071440122      0.06680099080458386     0.10433191025405886  
            12              0.3241620200288788     0.07005984694126687     0.10942169532892287  
            13              0.3197312520827247     0.06958342159179998     0.10867759907818393  
            14             0.31568906608427216     0.06549180011800398     0.10228717463603074  
            15              0.3142386992240919     0.06866696541206667     0.10724624869334574  
            16             0.31171953119475876     0.06543354263065349     0.10219618624096845  
            17              0.3060722509513846     0.06661385956575411       0.10403964273856   
            18             0.30428185159608356      0.0639929093500946     0.09994615940265447  
            19              0.3018858027659781      0.0661896827444796     0.10337714989951627  
            20             0.29711594118309875     0.06594581757512596     0.10299627352842285  
