#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.359999999999997              0.0                     0.0          
            1              0.35663867549147765     0.05085384042674126     0.07991571636279476  
            2              0.35117813287694133     0.049996547624267876    0.07856849916410505  
            3               0.3486593194201783     0.05072770611264964     0.07971749900135315  
            4               0.3465410079237072     0.05277709670704228     0.08293807223798012  
            5              0.34584823828391864     0.05225793040354756     0.08212221355932293  
            6              0.34034028547418194     0.050501502324344485    0.07936202461368275  
            7               0.3379263586462439     0.05293523642931586     0.08318658540994227  
            8               0.3337293551139776     0.05082745779517218     0.07987425662477525  
            9               0.3306898248160097     0.05286576510847152     0.08307741272356586  
            10             0.32808185950383656      0.0512230226834968     0.08049587833816327  
            11              0.3248515847902316     0.05249622930042506     0.08249669514994859  
            12              0.3230468729128995     0.05163584467040635      0.0811446192107767  
            13              0.3208663396878708     0.053211390829103054    0.08362055610911737  
            14              0.3133492836992808     0.052160659217561925    0.08196935398285302  
            15             0.31316744431377297     0.052141725402843724    0.08193959990029036  
            16             0.31166081528733375     0.04968784429633205     0.07808337852447293  
            17              0.3055931724856109     0.05029616646867832     0.07903934373328458  
            18              0.3057230340985795     0.05024076802099732     0.07895228626437638  
            19              0.301402563434442      0.05073363542074434     0.07972681678148436  
            20             0.29646176771704263     0.05133110029035201     0.08066571997258325  
