#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.359999999999997              0.0                     0.0          
            1              0.36479258936858316      0.1328002975493411     0.20321970311114942  
            2               0.3477539861153223      0.1283449871111903     0.19640189561209156  
            3              0.35681307085573755     0.13091112070551392     0.20032876111469508  
            4               0.3530905348021178     0.12600045408895863     0.19281413780202203  
            5              0.34933828615402507     0.12786293428844375      0.1956642268468085  
            6               0.3403933128090012     0.12803991030187936     0.19593504712034604  
            7               0.337439912419622      0.12696509249410837      0.1942902905962679  
            8               0.3372310899718975     0.13079713664748963     0.20015433525226436  
            9               0.331239605339429      0.13312590373702718     0.20371796700071737  
            10             0.32365378299673847      0.1267966802469354     0.19403257515810743  
            11              0.3305470562916392     0.13236926329643686     0.20256010629907606  
            12             0.31997475719470236     0.13430985542343946     0.20552972732543542  
            13              0.3277928211387123     0.13240896515186043     0.20262086067554227  
            14             0.31798555526827715      0.1284611191939353     0.19657960852247378  
            15               0.31555074534605      0.13232022993792844     0.20248507224612206  
            16              0.3158477371849474     0.12658123800289522      0.1937028913420363  
            17              0.3089660572655866     0.13460516425511165      0.2059816282187766  
            18              0.3107882823766111     0.13264396139164028     0.20298046729511748  
            19              0.3044237057744855     0.12908378578289015     0.19753245367176736  
            20             0.29650587925515326     0.13009745204028936     0.19908363209292956  
