#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1              0.35316438189943256     0.12048161101069207      0.1857504809847094  
            2               0.3511826681645923      0.1187804741107554     0.18312778201236551  
            3              0.34752562833828404     0.12096302195959838      0.1864926881527619  
            4              0.34642315158633546     0.12184414513061052      0.1878511448620414  
            5               0.3441783167331258     0.12184179420862515     0.18784752036793084  
            6              0.34079226165616366     0.12052607075148777      0.1858190260362569  
            7              0.33703471391914386      0.1219383015798229      0.1879963089711722  
            8              0.33463732596760715     0.12114290246232304     0.18677001586792594  
            9               0.3308531681117926     0.12100254473772723     0.18655362172582504  
            10              0.3275196256754082     0.12164109033235158     0.18753808856966245  
            11             0.32791789968260704     0.12390522262122479     0.19102877613719413  
            12             0.32018091913174357      0.1228684118428761     0.18943029069901957  
            13             0.31936970079907334     0.12560910718970913     0.19365571128093406  
            14              0.3157196704797872     0.12137028968726042      0.187120586266575   
            15              0.3116165590480819     0.11910106203663194     0.18362204301145005  
            16              0.3107722401221963     0.12120800893016113     0.18687039266082148  
            17              0.3080394232472716     0.12054992511485482      0.1858558030965223  
            18              0.3034669071292949     0.12263779239330246     0.18907473707284064  
            19             0.30213959547667274     0.12169375125802188     0.18761927765893757  
            20             0.29613342876967624     0.11752142534810021     0.18118666492997815  
