#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1               0.3524172003020596      0.1284899337168735     0.19501272493165106  
            2              0.34460978910042156     0.13812215755662766      0.2096318173679591  
            3               0.3463745703703782      0.1391111852486843     0.21113289204113794  
            4               0.3435503410706422     0.13710313329962812     0.20808521607881209  
            5               0.346370105182678      0.13453654632936246     0.20418983607224706  
            6               0.3287188549471903     0.13606595908585126      0.2065110680984485  
            7               0.3296829227748065     0.14025843169950644     0.21287409969897653  
            8              0.31766112894403326      0.1428729566529517     0.21684223650801748  
            9              0.32452377049923115     0.14204229232369936     0.21558151428904612  
            10             0.33648606585764534     0.13572923479686114     0.20600001233519058  
            11              0.3233060096759921     0.13950405331439472     0.21172915876660484  
            12             0.32085718385873746     0.14284707172538896      0.216802950237781   
            13             0.31471510952851994      0.1385642996403612     0.21030286863292302  
            14              0.3040472925083643     0.13945238250703895     0.21165073655367048  
            15              0.3148743190872479     0.13753061808174144     0.20873402155185736  
            16             0.30307273540978674     0.14027276994775373     0.21289586125476978  
            17             0.30174520670807986     0.14046817938582648     0.21319243956167355  
            18             0.28892732590535386     0.13974524507355654      0.2120952221680293  
            19              0.2788684150808884      0.1417993760095309     0.21521283348280704  
            20              0.2734782174545798     0.13797686488076122     0.20941130265669963  
