#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.35410145008621263     0.05330168651200226     0.08378493283888877  
            2               0.3491224184149793     0.05133219720729069     0.08068909216441007  
            3               0.346809655318715       0.0511780579578733     0.08044680064409647  
            4               0.3458385345815859     0.05428028726395116     0.08532319557771716  
            5              0.34209406776842494     0.052610513834529755     0.0826984783540186  
            6              0.33896379448771824     0.05292275646637588     0.08318929261620474  
            7              0.33351779641296225     0.055651196812878265    0.08747812860144398  
            8               0.3334553501413027     0.05290184703844355     0.08315642508180476  
            9              0.32793299441894974     0.054453097463906044     0.0855948359693178  
            10              0.3248406868891468     0.053574255920965555    0.08421338475323453  
            11             0.32250520587820075     0.054181262325410144    0.08516753825488242  
            12             0.32188852259427786     0.052130886538704846    0.08194455210143484  
            13              0.3158540670597977     0.05346996304675655     0.08404944676115603  
            14             0.31330884524028796     0.05324455121236885     0.08369512184873489  
            15              0.3100158243186846     0.05340183312874555     0.08394235332793819  
            16              0.3089422734823522     0.05214899877878971     0.08197302273563757  
            17             0.30538002068793463     0.05241018273729468     0.08238357785788511  
            18             0.30429455766490004     0.051436660469714374     0.080853297989761   
            19              0.300410470603751      0.052519556867528544     0.082555503077435   
            20              0.2949747361518242     0.05352329681785711     0.08413328212776677  
