#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3552625202645027     0.11648226520487229     0.18048503683635184  
            2               0.3506939044520794      0.120329144763544      0.18644563691251545  
            3              0.34698816773106567     0.11927372601507612      0.1848103039168876  
            4               0.344810098232403      0.11715041013066589     0.18152030311771905  
            5              0.34601841664026184     0.11928622959575301     0.18482967776075204  
            6              0.33755666715022226     0.11961211097538003     0.18533461911558244  
            7               0.3356903867102465     0.12023975069874694     0.18630712405779484  
            8               0.3321821670084928     0.11868662606231387      0.1839006138759655  
            9              0.33152537554356776     0.11512952062269174      0.1783890082665467  
            10              0.3276354310820887     0.11703062653708654      0.1813347027925405  
            11             0.32677388852944955     0.12024576533961776     0.18631644352524526  
            12              0.3236871910685033     0.11927922055333465      0.1848188175042414  
            13             0.31901093624611526     0.11977688153957478     0.18558992511685166  
            14             0.31553350214595477     0.11759840923854897     0.18221446145458448  
            15               0.31183442061989      0.11790300958271176      0.1826864286183402  
            16             0.31066240938381284      0.1169366312146349      0.1811890604562991  
            17             0.30305883462508365     0.11881110177109286      0.1840934844631291  
            18              0.3038375874044913     0.11839365952168808     0.18344667286800467  
            19              0.3016339429871417     0.11663500122593191     0.18072169575038222  
            20              0.2942214637322527     0.11736653093634959     0.18185517445204896  
