#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.359999999999997              0.0                     0.0          
            1               0.3551626100702929     0.05207449146568855     0.08140676994640708  
            2               0.3494206944887335     0.05082608352359393     0.07945516455803134  
            3              0.34845110825394293     0.04860332206483389     0.07598037631476556  
            4              0.34461140800430135     0.054359092177879584    0.08497822997149969  
            5               0.3437092142995588     0.05146714791883352     0.08045732473809737  
            6              0.34023906207938387     0.05093615547281576      0.0796272373252471  
            7               0.3353121224183198     0.05210719987459733     0.08145790219646667  
            8              0.33331916928442223     0.05033546324571459     0.07868818996129079  
            9              0.33002989951654893     0.05343212280145002     0.08352912157599886  
            10              0.3267578189918566     0.05067716466705248     0.07922236337737766  
            11             0.32453220562386004     0.05041503406224717      0.0788125810589971  
            12              0.3229724962438076     0.05143628877116195     0.08040908339258376  
            13              0.3177650180595346     0.051779326090847164    0.08094534518565469  
            14              0.3147089127534276     0.05098517084892478      0.0797038618555005  
            15             0.31137045468988334     0.05040240796533849     0.07879284299267258  
            16              0.3090062901028423     0.050297548286978126    0.07862891844011961  
            17             0.30532667851319767     0.049679307599091053    0.07766243799962423  
            18             0.30275580958614057     0.05050739740018007     0.07895697039033682  
            19             0.30045480434047755     0.05107892972588488     0.07985043279863017  
            20              0.2963726986675173     0.05127524995038495     0.08015733537034775  
