#                              k_frame                                                               mesh_V                                                              im_ener                                                               im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.1_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.1_ener
                                  0                                                            0.3600000000000002                                                          0.0                                                                  0.0                                                                  0.0                                                                  0.0                                 
                                  1                                                           0.35549942511683297                                                   0.1276334857779169                                                  0.19652248641835798                                                   0.0791763925638623                                                 0.0008777215379096518                        
                                  2                                                            0.3536545138126875                                                   0.1290341875528688                                                   0.198679204099979                                                   0.07218388943395634                                                 0.00019008909313446686                       
                                  3                                                            0.3509641019447452                                                  0.12850086123922855                                                  0.19785801981130974                                                  0.06341387106694103                                                 0.00042438701611033315                       
                                  4                                                            0.348922526714252                                                   0.13212839837332027                                                   0.2034434867663302                                                  0.07000008564013666                                                 0.0006542353679338936                        
                                  5                                                           0.34538122088459833                                                  0.12986754863548733                                                   0.1999623641660251                                                  0.09278063033157505                                                 0.0002615251905752208                        
                                  6                                                            0.3422382152193636                                                   0.1300244908188818                                                  0.20020401445016978                                                  0.07178137647871569                                                 0.00033257669993429705                       
                                  7                                                            0.3400949919524164                                                  0.13023073712443545                                                  0.20052158030316647                                                  0.07845748112706624                                                 0.00025836221351521136                       
                                  8                                                            0.3363010465074856                                                  0.13023760681996552                                                   0.2005321578537072                                                  0.07135689882869352                                                 0.00031776710453504023                       
                                  9                                                            0.3326999516518591                                                  0.13348239493589584                                                  0.20552829052654606                                                  0.09359862921189674                                                  0.000433606496983674                        
                                  10                                                           0.3309796782990456                                                  0.12869093560289704                                                  0.19815068506545405                                                  0.08461054171885316                                                 0.0003728689007645339                        
                                  11                                                          0.32680848420421266                                                   0.1307700408340992                                                  0.20135196823241397                                                  0.08526222128658019                                                 0.0004810285990123663                        
                                  12                                                           0.3244810435397737                                                  0.13045712391736017                                                  0.20087015728644542                                                  0.07938990162637151                                                 0.0005067675519155393                        
                                  13                                                          0.32036024043143063                                                  0.13005608882979353                                                  0.20025266719699714                                                  0.09315658808840947                                                 0.00021134304946759792                       
                                  14                                                           0.3178850375368622                                                   0.1331871770833731                                                  0.20507373155200073                                                  0.08103832913529266                                                 0.0010565304188833488                        
                                  15                                                           0.3142658578783425                                                  0.13069637516029414                                                   0.2012385421883659                                                  0.08273136064871772                                                 0.0005100876329221877                        
                                  16                                                          0.31159792380383133                                                  0.12917060986710305                                                  0.19888925910421912                                                   0.0686460828526913                                                 0.0011851447932116838                        
                                  17                                                          0.30714639855238335                                                  0.13082321543107397                                                  0.20143384332928282                                                  0.08079333554167413                                                 0.0008259022575266273                        
                                  18                                                          0.30535892706390894                                                  0.12738902065783514                                                   0.1961460734970293                                                  0.09897051557413707                                                 0.0009485075646622458                        
                                  19                                                           0.3011537048408653                                                  0.13070648527375076                                                  0.20125410914262054                                                  0.08770445893995518                                                 0.0006779303174619016                        
                                  20                                                           0.2975488061374519                                                  0.13178397273507872                                                   0.2029131605560813                                                  0.10475755113630081                                                 0.0008055545673351751                        
