#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3561074306302722     0.06573441006478643     0.10293034375519329  
            2               0.3512596617321019     0.06509713364238269     0.10193246332756874  
            3              0.34918357750439566     0.06461658088061714     0.10117998892470599  
            4               0.3472968319126974     0.07073253359864907     0.11075666444422608  
            5              0.34386213810988414     0.06677654086009097     0.10456216612787221  
            6               0.3407349174464928     0.06671334419796919     0.10446320952127965  
            7              0.33655001938628054     0.06824099723711652      0.1068552877692342  
            8               0.333884349706266      0.06477331575780988     0.10142541251292982  
            9               0.3316762653033851     0.06745276806016946     0.10562103770049439  
            10             0.32702933969591697     0.06574224753602113     0.10294261607356603  
            11              0.3238744266809377     0.06651115560545166     0.10414661215148967  
            12              0.3229454405652927     0.06783157879354718      0.1062141991659475  
            13             0.31934067768861435     0.06856719196602619     0.10736606036983583  
            14              0.3147579390355266     0.06804560293906867     0.10654932925761071  
            15             0.31244725510231236     0.06797052028976097     0.10643176095669077  
            16             0.30977963062501246     0.06497840909472274     0.10174655828193474  
            17              0.3067926481878675      0.0668760228270669     0.10471794014407139  
            18              0.3042578030182168     0.06367075983400339      0.0996989733445418  
            19              0.3011186131597517     0.06501848953930318     0.10180931831788029  
            20              0.2965032968961739     0.06609430907516656     0.10349389226531257  
