#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.359999999999997              0.0                     0.0          
            1              0.35181286908903386     0.13776372935075237     0.20534922309708334  
            2               0.3446040663549993      0.1348241862727574     0.20096756988421335  
            3               0.3449384542386209      0.1362560002826073     0.20310181738119856  
            4               0.3366354101798687     0.13374205212820353     0.19935455166150542  
            5               0.3356431068238765     0.13595070622687846      0.2026467491462174  
            6               0.3435423272730802     0.13177516953682947     0.19642273634287755  
            7              0.32813481738785344      0.1341330051479049     0.19993730228274287  
            8               0.3284622647262947      0.133465593757887      0.19894246560786322  
            9               0.3268979157873811      0.1361923833021958     0.20300699055294089  
            10              0.3225430069565419      0.1314461033458627     0.19593223360328857  
            11              0.3125017454583128     0.13204874326652608      0.1968305225803562  
            12             0.31710635401041104      0.1349165810634645     0.20110529262574578  
            13              0.3163580984528893      0.1314160035576249     0.19588736716304953  
            14              0.313929486023603      0.13342147789275804     0.19887670694501938  
            15              0.2997091098480924     0.13337960724075176     0.19881429497417205  
            16             0.29048344426353906     0.13351887253026515      0.1990218824076768  
            17             0.29640350449934444     0.13262590255408688     0.19769083038316054  
            18             0.29244690274772894     0.13390563542406148      0.1995983872695744  
            19              0.2880001176590116      0.135101860888253      0.20138146886063132  
            20              0.2857526712716993     0.13398417857383862     0.19971546289508443  
