#        k_frame                  mesh_V                 im_ener                  im_err        
            0               0.3600000000000002             0.0                     0.0          
            1               0.3547807781979482     0.11605374785595385     0.17869269140314684  
            2              0.35212327223276085     0.11951816908172835     0.18402700213782663  
            3               0.3478017684190044      0.1160478527376919      0.1786836144489956  
            4               0.3455612782979868     0.12179326400199554      0.1875300586268318  
            5              0.34517257532821144      0.1156639036852807     0.17809243242510955  
            6               0.3389591815381661      0.1210493238479467      0.1863845836135228  
            7               0.3366548155532811      0.1184953073580074     0.18245206020168317  
            8               0.3340133857107035     0.11983717535569657      0.1845181891156106  
            9              0.33042607412975394     0.12220051547859112     0.18815712034414142  
            10             0.32942637442786976      0.1176665920484749     0.18117605342203866  
            11              0.3268025750583043     0.11989473282058402      0.1846068126930572  
            12             0.32174380845765943      0.1204965274204085      0.1855334203959639  
            13              0.3176892001492524      0.1161215744907636     0.17879712684057897  
            14              0.3146234053693072     0.12087309496169013     0.18611323680594488  
            15             0.31157390074769975     0.12011455140020483     0.18494527633028168  
            16              0.3082736781548208     0.11766635719577322     0.18117569180975018  
            17              0.3032800101615511     0.11814532901466591     0.18191318426480152  
            18             0.30217815475124127     0.11558507661525025      0.1779710591686711  
            19             0.29727579959587264     0.12003569399702867     0.18482385636866097  
            20              0.2976074756749089     0.11886778613398939     0.18302558097288124  
