#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1              0.34808090079211623     0.09092708167189771      0.1403426576032734  
            2              0.35030092028047943     0.09318125693383741      0.1438218954843012  
            3               0.3451952287844619     0.09167579632274223      0.1414982715518788  
            4               0.3396788518306639     0.09510491471046803     0.14679099159656522  
            5               0.3360130731745095     0.09530166688437636     0.14709467145154126  
            6               0.3310469131204923     0.09833251164818342      0.1517726705813331  
            7               0.3268916206033711     0.09702628231618829     0.14975655291296847  
            8              0.32968373304260434     0.09647283232731296     0.14890232289853186  
            9               0.3252241500214364     0.09672304092210526      0.1492885108031986  
            10             0.32274059403219496     0.09610725181230706     0.14833806261325141  
            11             0.32011059511052087     0.09629632968824911      0.148629897467244   
            12             0.31764407999551403     0.09962541226212072      0.1537682158560798  
            13              0.3149046752805638      0.098347138819758      0.15179524709093012  
            14              0.3092004585764969     0.09774691310919814     0.15086882044407318  
            15             0.30963128738425794      0.0992515527857138     0.15319117729370252  
            16             0.30838241727295984     0.09812697764265692     0.15145543628729163  
            17              0.3034754672429479     0.09986930144214226     0.15414464997290778  
            18             0.29931399442565515     0.09771217237357643     0.15081519937678944  
            19             0.29550763324995644     0.09840330006714289      0.1518819299423687  
            20              0.2931965325677946      0.0992114650021786      0.1531293032516096  
