#        k_frame                  mesh_V                 im_ener                  im_err        
            0              0.35999999999999727             0.0                     0.0          
            1               0.3539155533271396     0.04954198146952247     0.07770852333323322  
            2               0.3505896601318928     0.05067271555811974     0.07948212369601843  
            3              0.34334712756546926     0.05138160428366856     0.08059404321227485  
            4               0.3440402289781829     0.05226239944763766     0.08197560465816087  
            5              0.34202164735204793     0.05170476439876622      0.0811009324120919  
            6               0.3383860507252047     0.050956767183501506    0.07992766970980475  
            7               0.3342657497734027     0.05330292574722409      0.0836077105980494  
            8              0.33245192246630956     0.05182658583004351     0.08129201406151527  
            9               0.3283998988135085     0.05318047264198011      0.0834156381434599  
            10             0.32313454191224406     0.05015503071316615     0.07867011489741829  
            11             0.32182265453897685     0.05274274283811638     0.08272904193417986  
            12             0.31884584208116423     0.052549393180521785    0.08242576548190664  
            13             0.31497705101749873     0.05455508407347463      0.0855717695966222  
            14             0.31274442743528746     0.05250068077698645     0.08234935818380387  
            15             0.31032811367162344     0.05284311441872577      0.0828864786592042  
            16              0.3086930302412206     0.05029569167351673     0.07889074708037211  
            17              0.3035594805493548     0.052027613695567236    0.08160733408133101  
            18             0.30344817390899737     0.052622478774710935    0.08254040307678896  
            19             0.29728147875981425     0.05095887731208952     0.07993097952850303  
            20             0.29314795157379087     0.052092245231822626    0.08170871115778595  
