#                              k_frame                                                               mesh_V                                                              im_ener                                                               im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.1_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.1_ener
                                  0                                                            0.359999999999997                                                           0.0                                                                  0.0                                                                  0.0                                                                  0.0                                 
                                  1                                                            0.3566767534235484                                                  0.01807855741666454                                                  0.028555167124521847                                                 0.027273132474373723                                                0.00010273144054758282                       
                                  2                                                           0.35269955927592284                                                  0.018957437986324575                                                 0.02994336314983101                                                  0.044650680105174846                                                0.00011678410331676157                       
                                  3                                                            0.3496588011908406                                                  0.01854953196334837                                                  0.02929907365323391                                                  0.05182393887727273                                                 0.00041457646200312564                       
                                  4                                                           0.34735463141419554                                                  0.02567426713236346                                                   0.0405526266209972                                                  0.03230318657172084                                                 0.00017044534703151496                       
                                  5                                                            0.3444320747644788                                                   0.0218699519290606                                                  0.03454369272649651                                                  0.08334132231969009                                                  0.004603933107200016                        
                                  6                                                            0.3411550332948987                                                  0.020420824194455043                                                  0.0322547886014197                                                  0.11626696326302988                                                  0.006240055300016537                        
                                  7                                                            0.3378535847453162                                                  0.024293716461903828                                                 0.038372040293765855                                                 0.12929963630565852                                                  0.010257997529229372                        
                                  8                                                            0.3347279017926581                                                  0.018000226738407493                                                 0.028431443446959755                                                  0.1454493590628778                                                  0.012270688213249744                        
                                  9                                                           0.33177227444238583                                                  0.024358277273201657                                                 0.03847401440120238                                                  0.15730023682356367                                                  0.015862883685951998                        
                                  10                                                           0.3285051087862135                                                   0.0212875748833271                                                  0.03362382542253362                                                   0.1768076568965243                                                  0.01786783950405359                         
                                  11                                                           0.3256555042290125                                                  0.022729636831763357                                                 0.03590156910486711                                                  0.21585058747094774                                                  0.00770174904180236                         
                                  12                                                           0.3227971746966532                                                  0.02514622354638293                                                  0.03971857927423231                                                   0.2505031553404736                                                  0.010057221862225303                        
                                  13                                                           0.3193831275191791                                                  0.026513949343017925                                                 0.041878908652473026                                                  0.2714960150733917                                                  0.009481999509790923                        
                                  14                                                          0.31588376672941565                                                  0.02460037380923363                                                  0.03885640702730253                                                  0.33638745334179315                                                  0.008453196416212875                        
                                  15                                                           0.3127863450858222                                                  0.024388804625780462                                                 0.03852223249928765                                                  0.35202639004145686                                                  0.009200061205047847                        
                                  16                                                          0.31008643249828494                                                  0.018515805106478496                                                 0.029245801922956564                                                 0.35706923052670486                                                  0.009922501281211214                        
                                  17                                                           0.3064954860080493                                                  0.023086383271243564                                                 0.036465051796856975                                                 0.37749001269733057                                                  0.01150830503363609                         
                                  18                                                          0.30392142145814277                                                  0.02104272118307096                                                  0.033237077842473574                                                 0.41266137250142126                                                  0.013596416430085067                        
                                  19                                                          0.30091595560447737                                                  0.02334979372080829                                                  0.036881109850401265                                                 0.43339756774870936                                                  0.01618503033955236                         
                                  20                                                          0.29736531063005706                                                  0.02651742688146988                                                  0.04188440144093999                                                  0.45427663421656056                                                  0.018572630574752814                        
