#                               k_frame                                                                 mesh_V                                                                im_ener                                                                 im_err                                     reg_discrete-equilibrated_ciarletgeymonatneohookean_0.025_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.025_ener
                                   0                                                              0.359999999999997                                                             0.0                                                                    0.0                                                                    0.0                                                                    0.0                                  
                                   1                                                              0.3563983828776165                                                    0.06872649283536517                                                    0.10743843355932405                                                    0.42713966214718185                                                    0.004099155828896407                         
                                   2                                                              0.3515419443204603                                                    0.06684741091848594                                                    0.10450091107927002                                                     0.4489442486169347                                                    0.005318831321756299                         
                                   3                                                              0.3484477804101227                                                    0.06559788628096669                                                    0.10254755998844046                                                    0.45491696668210807                                                    0.013371458927610253                         
                                   4                                                             0.34645262603137666                                                     0.0689287951034901                                                     0.1077546877125064                                                     0.4235131873459165                                                   0.0015741901684353764                         
                                   5                                                             0.34377742658996724                                                    0.06728512299205938                                                     0.1051851755833149                                                     0.4489980381887568                                                   0.0038525830092595308                         
                                   6                                                             0.34126499117499487                                                    0.06632720205960337                                                    0.10368768138259522                                                    0.44633604001167354                                                    0.005506487586317126                         
                                   7                                                              0.3374036745885793                                                    0.06712454560493225                                                    0.10493414890893889                                                     0.4190614317894576                                                    0.005700253608166788                         
                                   8                                                              0.3347278036190943                                                    0.06848330761181662                                                    0.10705826808884938                                                    0.34385559977616265                                                    0.06059081537179694                          
                                   9                                                             0.33175864193226606                                                     0.0671237755858495                                                    0.10493294515707192                                                     0.411913906073694                                                     0.03379618704844849                          
                                   10                                                            0.32883357392146867                                                    0.06643608947081987                                                    0.10385790239072168                                                    0.34840751560222993                                                    0.05486116714502026                          
                                   11                                                            0.32550027585386104                                                    0.06667582353512873                                                    0.10423267274895681                                                    0.30965324201711114                                                    0.05246994000693051                          
                                   12                                                            0.32231234432087696                                                     0.0666948135923865                                                    0.10426235943775475                                                    0.43113532561701207                                                    0.021457643303169138                         
                                   13                                                             0.3189874746219706                                                    0.06928257166807233                                                    0.10830773790262399                                                     0.3591286468462945                                                    0.07298586795068945                          
                                   14                                                             0.3155509058561569                                                    0.06918613086335151                                                    0.10815697436788016                                                    0.40224578879779277                                                    0.01782191128846669                          
                                   15                                                             0.3127146052523741                                                    0.06975569150705592                                                    0.10904735449426359                                                    0.42116379904315776                                                    0.06525612875054675                          
                                   16                                                            0.31028417336300995                                                    0.06872346375741835                                                    0.10743369827637406                                                    0.38893485872850436                                                    0.05164496114097988                          
                                   17                                                            0.30637255932238816                                                    0.07002932270682889                                                    0.10947511540950468                                                    0.46671012278414553                                                    0.031688352012196636                         
                                   18                                                             0.3041227169258281                                                    0.06816463646709237                                                     0.1065600973369714                                                    0.40552972168923135                                                    0.07335008259861947                          
                                   19                                                            0.30106502420508763                                                    0.06873403570633335                                                    0.10745022514373245                                                    0.45248764384955015                                                    0.03245460690844814                          
                                   20                                                             0.2974811594487758                                                    0.07156492461232655                                                    0.11187568404746209                                                     0.4809625775631746                                                    0.03079635847598807                          
