#                               k_frame                                                                 mesh_V                                                                im_ener                                                                 im_err                                     reg_discrete-equilibrated_ciarletgeymonatneohookean_0.025_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.025_ener
                                   0                                                              0.3600000000000002                                                            0.0                                                                    0.0                                                                    0.0                                                                    0.0                                  
                                   1                                                             0.35659438390898096                                                    0.022052649582479333                                                    0.0347492285979637                                                    0.01629161836801771                                                   0.0004374204432865036                         
                                   2                                                              0.3529904386747942                                                    0.022114593457729335                                                   0.034846836002155906                                                   0.026511788376882117                                                  0.00038547556514637835                        
                                   3                                                              0.3500957119284028                                                    0.02225425014205711                                                    0.03506689854070887                                                    0.029641505764779624                                                  9.677008915470435e-05                         
                                   4                                                              0.347573628080596                                                     0.031160014259161664                                                   0.049100061856861096                                                   0.02729861662468546                                                   0.00021734928053703046                        
                                   5                                                              0.3445176312635089                                                    0.02624116372287402                                                    0.041349235313982755                                                   0.032198346985082914                                                  0.00028786532301189685                        
                                   6                                                             0.34127058467218835                                                    0.024690222429388425                                                   0.03890535602647207                                                    0.04597610019671992                                                   0.0004327611499694252                         
                                   7                                                               0.33796000579042                                                     0.02888019341068872                                                    0.04550765834409086                                                    0.043051278014573056                                                  0.0002902881703486348                         
                                   8                                                              0.3348905931013623                                                    0.021223548257081233                                                    0.0334427809813461                                                    0.04708991021339168                                                   0.00029389715267612104                        
                                   9                                                              0.3318936411289243                                                    0.029117130915929282                                                   0.04588101010403434                                                     0.0520062014551703                                                   0.00034943254457820376                        
                                   10                                                             0.3287048466388337                                                    0.025347812761651864                                                   0.039941547015412825                                                   0.061633821551814225                                                  0.0009788849110947807                         
                                   11                                                            0.32586964145353137                                                    0.026247308414778604                                                   0.041358917747055385                                                   0.06949819739310069                                                   0.0005680381058943651                         
                                   12                                                             0.3230195032627728                                                    0.029086634298729278                                                   0.04583295538305471                                                    0.07644227093119096                                                   0.0005834688474737587                         
                                   13                                                             0.3196366341558907                                                    0.030997297331533266                                                    0.0488436623845995                                                    0.07967435629451886                                                    0.000653870727857876                         
                                   14                                                             0.316078805600531                                                     0.027690284973910274                                                   0.04363267274992847                                                    0.09633985028028536                                                   0.0006173690803664887                         
                                   15                                                             0.3131520107368252                                                    0.028428456912244115                                                    0.0447958393496528                                                    0.09256829922065028                                                   0.0006206515240719236                         
                                   16                                                             0.3104332620279353                                                    0.019112371506862774                                                   0.03011611661706342                                                    0.08979495068972174                                                   0.0005642793138639244                         
                                   17                                                            0.30689907001654865                                                    0.02539441094419304                                                    0.04001497360713899                                                    0.10009220044891816                                                    0.000999222498795819                         
                                   18                                                             0.3042461082966053                                                    0.022272561146422894                                                    0.035095751911556                                                     0.11414151088668469                                                   0.0009116197853116194                         
                                   19                                                            0.30129931033429624                                                    0.02478521910354115                                                    0.03905504602784052                                                    0.12237771074711032                                                   0.0008982959701669932                         
                                   20                                                             0.2976873045596394                                                    0.026953733868662542                                                   0.04247206016074232                                                    0.12296606412415001                                                   0.0011252506809564745                         
