#                               k_frame                                                                mesh_V                                                               im_ener                                                                im_err                                    reg_discrete-equilibrated_ciarletgeymonatneohookean_0.05_ener     reg_discrete-tractions-tangential_ciarletgeymonatneohookean_0.05_ener
                                   0                                                             0.3600000000000002                                                           0.0                                                                   0.0                                                                   0.0                                                                   0.0                                 
                                   1                                                             0.3564519867813427                                                    0.1946975178486928                                                    0.2901187583693586                                                   0.21494436665244668                                                  0.0008992587337066185                        
                                   2                                                             0.3494942439358657                                                    0.1903919389884064                                                   0.28370301559662126                                                    0.1890584803092855                                                  0.0008122764018191973                        
                                   3                                                             0.3519153236106378                                                   0.19105357327795452                                                    0.2846889168073777                                                   0.16293757922915714                                                  0.0036362854976107577                        
                                   4                                                            0.34744578552002436                                                   0.18951307089553857                                                    0.2823934143100172                                                   0.17658476881588217                                                  0.0013214475566951061                        
                                   5                                                            0.34378824521423224                                                   0.19553554470883894                                                   0.29136750213780616                                                   0.17147430158638724                                                  0.0009227696228547704                        
                                   6                                                             0.3403516141212347                                                   0.19154557041600734                                                    0.2854220417099976                                                   0.21199308309539378                                                  0.0016079633185948675                        
                                   7                                                             0.3383111893996645                                                   0.18999399760367294                                                    0.2831100431657535                                                    0.2065077316861703                                                  0.0008519581482331936                        
                                   8                                                             0.334778827424598                                                     0.1881437400823004                                                    0.2803529745564796                                                   0.16535886686209988                                                  0.0011030555290271957                        
                                   9                                                             0.3324860683669213                                                   0.19468677825665112                                                    0.2901027553039731                                                    0.1775133038004451                                                  0.0016141658465284982                        
                                   10                                                           0.32809895861626504                                                   0.18984317357321132                                                   0.28288530028801534                                                   0.16730452246884717                                                  0.0009348757817083332                        
                                   11                                                           0.32670760594968523                                                   0.19575327425796393                                                    0.2916919409244452                                                    0.2376356879519756                                                  0.0013208122913643497                        
                                   12                                                            0.3233298492607291                                                   0.19168533862566312                                                   0.28563031030988983                                                    0.2082171846055761                                                  0.0011600297096897659                        
                                   13                                                           0.31636140276531954                                                   0.19823339703107482                                                    0.2953875717033526                                                   0.19878449195647802                                                   0.001972860890877026                        
                                   14                                                            0.3146142639435064                                                   0.19700800329642923                                                   0.29356161258103214                                                    0.1841415736724524                                                   0.001253380546853597                        
                                   15                                                             0.31281146747261                                                     0.1983042222971653                                                    0.2954931084276334                                                   0.23314118762905614                                                  0.0013206848343313392                        
                                   16                                                            0.3107329750472631                                                    0.1919621538520187                                                   0.28604279266023197                                                   0.21806856812419972                                                  0.0016283419379928222                        
                                   17                                                           0.30641296566111814                                                    0.1978809712765583                                                   0.29486242211003744                                                   0.22548351891962934                                                  0.0025584651782788945                        
                                   18                                                            0.3053789787722673                                                    0.1963226052560736                                                   0.29254030100678136                                                   0.15017337131232478                                                  0.0014523439474658539                        
                                   19                                                            0.302303036877144                                                     0.1934670201257389                                                    0.2882851937944001                                                    0.2023324069043812                                                  0.0011799929250082052                        
                                   20                                                            0.2977746617107338                                                   0.18740422633081766                                                    0.2792510251646853                                                   0.21683419837820728                                                    0.0084018676750637                         
